,open,high,low,close,psar,sma10,sma20,sma50,sma100,sma200,Volume,RSI,BBW,BBH,bbl
117,123.04,123.04,123.01,123.01,121.70043411601297,122.4610000000001,121.26699999999998,120.29279999999999,113.1025,NaN,1100,65.50645234581174,0.047462645,NaN,NaN
118,123.94,124.16,123.85,124.15,121.91737333977116,122.71000000000011,121.548,120.41579999999998,114.0865,NaN,1502,70.77535853819292,0.046917114839612854,NaN,NaN
119,123.82,124.1,123.82,124.1,122.27619360540777,122.85200000000012,121.821,120.53079999999996,115.0671,NaN,400,70.26837674846004,0.044790911,NaN,NaN
120,125.15,125.15,125.15,125.15,122.57760262854252,123.0420000000001,122.11799999999998,120.61259999999997,116.0627,NaN,700,74.41339892,0.046158765,NaN,NaN
121,124.7,124.7,124.7,124.7,123.04063415540487,123.2300000000001,122.38049999999998,120.70199999999996,117.0261,NaN,1005,69.91472234,0.044986346,NaN,NaN
122,124,124.4,124,124.4,123.42032,123.4120000000001,122.57750000000001,120.77339999999997,117.9913,NaN,600,67.00639485358025,0.044684595,NaN,NaN
123,124.52,124.6,124.34,124.6,123.73166240609424,123.7190000000001,122.78300000000002,120.87279999999997,118.059,NaN,800,67.96318656932766,0.043943587904097706,NaN,NaN
124,124.65,124.76,124.65,124.76,123.98696317299728,124.02200000000009,122.99050000000003,120.96499999999996,118.1056,NaN,200,68.74408494949289,0.042848202,3.1860682543669707,0.019059717
125,124.63,124.63,124.63,124.63,124.19630980185777,124.2280000000001,123.17850000000003,121.01219999999995,118.15,NaN,100,67.30851851758126,0.04120365,3.1860682543669707,0.019059717
126,124.64,124.64,124.64,124.64,124.36797403752337,124.41400000000007,123.36050000000003,121.06659999999997,118.2008,NaN,100,67.36497493,0.038996245,3.1860682543669707,0.019059717
127,124.76,124.76,124.76,124.76,124.50873871076917,124.58900000000008,123.52500000000002,121.15419999999996,118.26709999999999,NaN,187,68.07740582132709,0.037464505,3.1860682543669707,0.019059717
128,124.95,124.95,124.95,124.95,124.62416574283071,124.66900000000007,123.68950000000002,121.25319999999996,118.3475,NaN,100,69.22302878708254,0.035998086,3.1860682543669707,0.019059717
129,124.74,124.79,124.74,124.79,124.71881590912119,124.73800000000006,123.79500000000003,121.37499999999996,118.42049999999999,NaN,200,67.04112355638064,0.035945199,3.1860682543669707,0.019059717
130,125.43,125.43,125.35,125.35,124.74,124.75800000000007,123.90000000000005,121.52899999999998,118.50569999999999,NaN,500,70.54102378,0.037268075,3.1860682543669707,0.019059717
131,125.06,125.19,125.03,125.19,124.74,124.80700000000006,124.01850000000005,121.68239999999997,118.58850000000001,NaN,300,68.30910443825728,0.037383631,3.1860682543669707,0.019059717
132,125.05,125.05,124.98,125.01,124.878,124.86800000000008,124.14000000000003,121.8136,118.663,NaN,400,65.78727426869236,0.036374272,3.1860682543669707,0.019059717
133,125.13,125.13,125.13,125.13,124.98,124.92100000000009,124.32000000000002,121.93939999999999,118.7466,NaN,100,66.67067387556341,0.031366284,3.1860682543669707,0.019059717
134,124.96,124.96,124.94,124.94,125.43,124.93900000000008,124.48050000000003,122.06059999999998,118.82440000000001,NaN,200,63.85910087879841,0.025064471,3.1860682543669707,0.019059717
135,125.05,125.05,125.05,125.05,125.42020000000001,124.98100000000008,124.60450000000003,122.17539999999997,118.9149,NaN,1000,64.78500479281973,0.020970821631915087,3.1860682543669707,0.019059717
136,125.19,125.39,125.19,125.28,125.41059600000001,125.0450000000001,124.72950000000003,122.30759999999997,119.00659999999999,NaN,1700,66.70569262895387,0.016586569,3.1860682543669707,0.016586569
137,125.53,125.53,125.32,125.32,124.94,125.10100000000008,124.84500000000003,122.42399999999996,119.0926,NaN,977,67.04236082024669,0.011271656899184282,3.1860682543669707,0.011271656899184282
138,125.5,125.5,125.5,125.5,124.95179999999999,125.1560000000001,124.91250000000002,122.53079999999996,119.1831,NaN,200,68.58196241831536,0.010930332221675124,3.1860682543669707,0.010930332221675124
139,125.31,125.31,125.31,125.31,124.963364,125.20800000000011,124.97300000000004,122.63819999999996,119.2755,NaN,100,65.12370635511972,0.009480802,3.1860682543669707,0.009480802
140,125.48,125.99,125.48,125.99,124.9746967,125.27200000000009,125.01500000000003,122.75659999999996,119.37100000000001,NaN,755,70.79896303217444,0.011805022318007714,3.1860682543669707,0.009480802
141,126.07,126.07,126.07,126.07,125.0153089,125.3600000000001,125.08350000000003,122.87719999999997,119.4656,NaN,700,71.38883330243077,0.013647153177174501,3.1860682543669707,0.009480802
142,125.83,125.83,125.83,125.83,125.0785903,125.44200000000009,125.15500000000002,122.99659999999999,119.5713,NaN,100,67.01524611175553,0.013616580150323694,3.1860682543669707,0.009480802
143,125.95,125.95,125.95,125.95,125.13807490092032,125.52400000000011,125.22250000000001,123.11859999999999,119.68679999999999,NaN,500,68.06861373503975,0.014038956050295552,3.1860682543669707,0.009480802
144,126.54,126.54,126.54,126.54,125.1939904068651,125.68400000000011,125.31150000000002,123.24939999999998,119.80919999999998,NaN,100,72.68701199205174,0.016317964425767606,3.1860682543669707,0.009480802
145,126.68,126.68,126.68,126.68,125.30167117431589,125.8470000000001,125.41400000000002,123.3998,119.9305,NaN,100,73.66052428684046,0.018077213,3.1860682543669707,0.009480802
146,126.25,126.47,125.96,125.96,125.4395040568843,125.9150000000001,125.48000000000002,123.52179999999998,120.0324,NaN,600,61.51672507284597,0.017513538,3.1860682543669707,0.009480802
147,126.07,126.08,126.07,126.08,125.56355365119587,125.9910000000001,125.54600000000002,123.64299999999999,120.1608,NaN,3000,62.62273920464956,0.01714468,3.1860682543669707,0.009480802
148,123.7,123.9,123.7,123.845,126.68,125.8255000000001,125.49075000000002,123.74929999999999,120.27464999999998,NaN,900,39.72363142798076,0.020494832764275092,3.1860682543669707,0.009480802
149,123.47,123.47,123.47,123.47,126.6204,125.6415000000001,125.42475000000002,123.84589999999999,120.38464999999998,NaN,100,37.26163811982409,0.024469086041845403,3.1860682543669707,0.009480802
150,124.33,124.34,124.33,124.34,126.494384,125.47650000000007,125.37425000000003,123.94849999999998,120.50184999999999,NaN,1100,45.67400629468062,0.025616895678439805,3.1860682543669707,0.009480802
