,open,high,low,close,psar,sma10,sma20,sma50,sma100,sma200,Volume,RSI,BBW,bbhj,bbl
1670,154.28,154.28,153.89,154,152.8613578,153.6200000000002,153.84849999999994,153.47409999999974,152.29350000000034,151.0433750000001,12058,53.400400211488275,0.013411870961285188,0.050755452,0.012304251771786212
1671,153.74,153.74,152.55,152.57,154.3,153.56900000000022,153.75224999999995,153.46769999999975,152.31360000000032,151.07312500000012,9101,39.727546364539315,0.014663039578553744,0.050755452,0.012304251771786212
1672,152.52,153.34,152.51,152.98,154.28,153.5480000000002,153.67549999999997,153.46189999999976,152.33800000000033,151.1029750000001,15286,44.14346585454819,0.014550692671096564,0.050755452,0.012304251771786212
1673,152.94,153.15,152.73,152.96,154.2092,153.52900000000022,153.60349999999997,153.46429999999975,152.36230000000032,151.1274250000001,7062,43.97421487463069,0.014421036415946374,0.050755452,0.012304251771786212
1674,152.94,153.43,152.91,153.37,154.141232,153.6020000000002,153.58499999999995,153.48689999999976,152.38220000000035,151.1549750000001,7393,48.34644975769038,0.014456882710995924,0.050755452,0.012304251771786212
1675,153.35,153.35,152.68,152.74,154.0759827,153.5080000000002,153.53849999999997,153.50929999999977,152.38360000000034,151.1713250000001,7610,42.817098907636485,0.015219927780284562,0.050755452,0.012304251771786212
1676,152.72,152.76,152.16,152.44,154.01334341120003,153.3590000000002,153.46849999999995,153.52189999999976,152.38050000000032,151.1875750000001,12390,40.444963911133506,0.016322644558788547,0.050755452,0.012304251771786212
1677,152.48,152.48,152,152.26,153.90214280652802,153.1670000000002,153.37399999999997,153.52189999999976,152.37970000000033,151.2042750000001,17354,39.04715597,0.017162648,0.050755452,0.012304251771786212
1678,152.17,153.05,151.68,152.97,153.74997138200578,153.05400000000017,153.30399999999995,153.52509999999975,152.38450000000032,151.2218250000001,11914,46.85006143292892,0.016225835,0.050755452,0.012304251771786212
1679,152.93,153.05,152.01,152.09,153.5429742438052,152.8380000000002,153.19699999999995,153.52949999999976,152.3793000000003,151.23677500000008,9350,40.012959534977306,0.016638777,0.050755452,0.012304251771786212
1680,152.11,152.17,151.87,152.17,153.35667681942468,152.6550000000002,153.13749999999993,153.52059999999977,152.41370000000032,151.25647500000008,7000,40.857947030164915,0.017598945,0.050755452,0.012304251771786212
1681,152.33,153.22,152.31,152.99,151.68,152.6970000000002,153.13299999999992,153.52139999999977,152.44270000000031,151.2812250000001,14814,48.81645661,0.017616943092780144,0.050755452,0.012304251771786212
1682,153.03,153.88,153.03,153.56,151.7108,152.7550000000002,153.1514999999999,153.53339999999977,152.47020000000032,151.3161250000001,15410,53.500582376484324,0.017780781248070303,0.050755452,0.012304251771786212
1683,153.59,153.72,153.14,153.59,151.797568,152.8180000000002,153.17349999999993,153.5449999999998,152.50530000000032,151.3600250000001,21320,53.74053741008014,0.017952481,0.050755452,0.012304251771786212
1684,153.63,153.74,153.48,153.51,151.88086528000002,152.83200000000022,153.21699999999993,153.55579999999975,152.52940000000032,151.3989750000001,21724,52.955755586579585,0.017747626756036538,0.050755452,0.012304251771786212
1685,153.28,154.05,152.91,153.37,151.9608307,152.8950000000002,153.20149999999992,153.56999999999977,152.54910000000032,151.4337250000001,7358,51.53737761050937,0.017560447995762386,0.050755452,0.012304251771786212
1686,153.22,153.29,152.76,153,152.0861808,152.95100000000022,153.15499999999992,153.56439999999978,152.56290000000033,151.4700750000001,20941,47.88686707043758,0.017040133199393053,0.050259221,0.012304251771786212
1687,152.92,153.01,152.31,152.31,152.2040099789517,152.95600000000022,153.06149999999988,153.53039999999976,152.5809000000003,151.4973750000001,11986,41.923147406440755,0.016530470758159794,0.04959642,0.012304251771786212
1688,152.22,152.3,151.62,151.68,154.05,152.82700000000023,152.94049999999987,153.48299999999975,152.5836000000003,151.52232500000008,14548,37.34950892118047,0.017089863035538944,0.04959642,0.012304251771786212
1689,151.64,151.71,150.85,151.1,154.00140000000002,152.7280000000002,152.78299999999987,153.42159999999976,152.58410000000032,151.5405000000001,17211,33.70397453550159,0.018247953,0.04959642,0.012304251771786212
1690,151.1,151.35,150.91,151.23,153.875344,152.63400000000019,152.64449999999988,153.36559999999974,152.5881000000003,151.5521500000001,27834,35.229960389658004,0.018771674,0.04959642,0.012304251771786212
1691,151.17,151.49,151.05,151.39,153.7543302,152.47400000000022,152.58549999999988,153.30779999999976,152.5950000000003,151.5663000000001,25103,37.147510889963876,0.020103269048090427,0.04959642,0.012304251771786212
1692,151.82,153.3,151.82,153.17,153.638157,152.4350000000002,152.59499999999989,153.28719999999976,152.61780000000033,151.5884000000001,21805,53.60401968326862,0.020258819,0.04959642,0.012304251771786212
1693,153.13,153.47,152.41,153.44,153.52663074918402,152.4200000000002,152.6189999999999,153.29599999999974,152.6437000000003,151.6125000000001,18631,55.507004468096135,0.020732655912187523,0.04959642,0.012304251771786212
1694,153.43,153.92,153.05,153.2,150.85,152.38900000000018,152.6104999999999,153.29519999999974,152.67760000000033,151.6359000000001,11950,53.40995194243425,0.020544176,0.04959642,0.012304251771786212
1695,153.16,153.43,153.13,153.18,150.9114,152.37000000000018,152.63249999999988,153.29279999999974,152.7096000000003,151.65865000000008,10739,53.22947689957641,0.020788713080153867,0.04959642,0.012304251771786212
1696,153.2,153.65,153.09,153.3,150.97157199999998,152.4000000000002,152.6754999999999,153.29739999999975,152.7457000000003,151.6852000000001,9552,54.22883889511636,0.021087386611344728,0.04959642,0.012304251771786212
1697,153.26,153.26,152.72,153.05,151.0305406,152.47400000000022,152.71499999999992,153.26779999999974,152.78900000000033,151.7092000000001,13116,51.748059656743344,0.021030130737094838,0.04959642,0.012304251771786212
1698,152.98,152.98,152.51,152.68,151.0883297,152.5740000000002,152.70049999999992,153.23419999999976,152.83760000000032,151.72210000000007,12275,48.23137176852245,0.020976587,0.04959642,0.012304251771786212
1699,153.04,153.86,152.61,153.54,151.1449632,152.8180000000002,152.77299999999994,153.22359999999972,152.89320000000032,151.73960000000008,6180,55.75734022944498,0.021151309094973984,0.04959642,0.012304251771786212
1700,153.52,153.75,153.31,153.51,151.20046389074753,153.0460000000002,152.83999999999995,153.20639999999975,152.9472000000003,151.7618500000001,4999,55.45448165494712,0.021214626557644178,0.04959642,0.012304251771786212
1701,153.47,154.25,153.23,154.25,151.25485461293258,153.33200000000016,152.90299999999993,153.20149999999975,152.9967000000003,151.7879000000001,11884,61.07144123826142,0.022676700761557523,0.04959642,0.012304251771786212
1702,154.3,154.89,154.23,154.29,151.37466042841527,153.44400000000016,152.93949999999995,153.19699999999975,153.0417000000003,151.81410000000008,11027,61.35510403438229,0.023750987661229014,0.04959642,0.012304251771786212
1703,154.465,154.88,154.27,154.86,151.58558080271035,153.58600000000018,153.00299999999993,153.20619999999974,153.0846000000003,151.83720000000008,15643,65.24188299156785,0.025931984061759214,0.04959642,0.012304251771786212
1704,154.89,155.46,154.77,155.27,151.78384595454773,153.79300000000018,153.09099999999992,153.23679999999973,153.12450000000032,151.8595000000001,17882,67.75414688210643,0.028862777,0.04959642,0.012304251771786212
1705,155.22,155.41,155.09,155.27,152.07793827818392,154.00200000000018,153.18599999999992,153.26879999999971,153.1697000000003,151.87705000000008,16472,67.75414688210643,0.031386137144694834,0.04959642,0.012304251771786212
1706,155.94,157.68,155.65,157.68,152.3485032159292,154.4400000000002,153.4199999999999,153.34559999999973,153.2352000000003,151.90755000000007,26438,78.39810929586588,0.040374666,0.04959642,0.012304251771786212
1707,157.64,158.24,157.55,157.63,152.8816528943363,154.8980000000002,153.68599999999992,153.41519999999974,153.3013000000003,151.93710000000007,14311,77.82414947802181,0.046207542,0.04959642,0.012304251771786212
1708,157.64,157.86,157.49,157.61,153.52465454701596,155.3910000000002,153.98249999999993,153.47999999999973,153.3526000000003,151.9701000000001,15645,77.57948693929173,0.049511116434594465,0.04959642,0.012304251771786212
1709,157.59,157.96,157.42,157.58,154.09049600137405,155.79500000000016,154.30649999999994,153.5469999999997,153.39930000000032,152.00410000000008,14878,77.18749603498405,0.050261271,0.050261271,0.012304251771786212
1710,157.55,157.67,157.46,157.57,154.58843648120916,156.2010000000002,154.62349999999992,153.63119999999972,153.44870000000031,152.05390000000008,9817,77.04774583033355,0.049882555,0.050261271,0.012304251771786212
1711,157.65,157.92,157.45,157.58,155.02662410346406,156.53400000000016,154.93299999999994,153.72119999999973,153.4983000000003,152.1063000000001,15945,77.09241106,0.048552494722183266,0.050261271,0.012304251771786212
1712,157.585,157.69,157.47,157.66,155.41222921104838,156.87100000000015,155.15749999999994,153.8105999999997,153.5451000000003,152.1513500000001,20834,77.47013753883525,0.049607125,0.050261271,0.012304251771786212
1713,158.02,159.63,158,158.27,155.75156170572257,157.21200000000016,155.39899999999994,153.91299999999973,153.6008000000003,152.1996000000001,20791,80.15691542086526,0.051359448428193795,0.051359448428193795,0.012304251771786212
1714,158.33,159.13,158.25,158.99,156.2945430669214,157.58400000000015,155.68849999999992,154.03999999999974,153.65990000000028,152.2487750000001,10090,82.76891547493432,0.05327924,0.05327924,0.012304251771786212
1715,159,159.45,158.94,158.96,156.7615070375524,157.95300000000015,155.9774999999999,154.14559999999972,153.7101000000003,152.30057500000012,9563,82.28290341341074,0.054020895,0.054020895,0.012304251771786212
1716,158.92,159.04,158.4,158.53,157.16309605229506,158.03800000000015,156.23899999999995,154.2375999999997,153.7761000000003,152.3499250000001,6317,75.44472327963172,0.053312758,0.054020895,0.012304251771786212
1717,158.45,158.45,157.78,157.82,157.50846260497374,158.05700000000013,156.47749999999994,154.31039999999973,153.8394000000003,152.39872500000013,13656,65.73119451803515,0.05045609,0.054020895,0.012304251771786212
1718,157.86,157.98,157.56,157.98,159.63,158.0940000000001,156.74249999999992,154.38799999999972,153.9007000000003,152.4497500000001,14168,66.76951438949104,0.045775641589032315,0.054020895,0.012304251771786212
1719,158,158.02,157.52,157.63,159.58859999999999,158.0990000000001,156.94699999999995,154.45559999999972,153.9558500000003,152.49995000000013,21628,62.32114954471928,0.041896045,0.054020895,0.012304251771786212
1720,157.5,158.38,157.12,158.21,159.505856,158.1630000000001,157.18199999999996,154.5397999999997,154.0069500000003,152.55160000000012,6300,66.32497174748242,0.037194240641828774,0.054020895,0.012304251771786212
1721,158.2,158.82,158.07,158.82,159.3627046,158.2870000000001,157.41049999999993,154.66479999999973,154.0662500000003,152.60520000000014,17144,69.94253411236919,0.033981663,0.054020895,0.012304251771786212
1722,158.85,159.05,158.3,158.3,159.2281424,158.35100000000008,157.61099999999993,154.7711999999997,154.1165500000003,152.65690000000012,19226,63.66397481718624,0.028945000134800218,0.054020895,0.012304251771786212
1723,158.22,158.35,157.95,158.25,159.1016538,158.3490000000001,157.78049999999993,154.8769999999997,154.1706500000003,152.7045000000001,6200,63.077640356867406,0.024237776,0.054020895,0.012304251771786212
1724,158.29,158.34,157.97,158.03,159.05,158.2530000000001,157.91849999999994,154.9701999999997,154.22855000000033,152.74930000000012,4100,60.440012186146866,0.019340093001332718,0.054020895,0.012304251771786212
1725,158.14,158.3,158.04,158.11,158.9342,158.16800000000012,158.06049999999993,155.0775999999997,154.29345000000032,152.7944000000001,7800,61.07738297639524,0.011705158716056709,0.054020895,0.011705158716056709
1726,158.14,158.57,158.13,158.25,158.825348,158.1400000000001,158.0889999999999,155.1937999999997,154.35785000000033,152.8406000000001,16921,62.22440063295758,0.011530672334265616,0.054020895,0.011530672334265616
1727,158.38,158.6,157.84,157.93,158.72302711999998,158.15100000000012,158.10399999999993,155.3071999999997,154.41455000000033,152.8830500000001,12725,58.01595119928418,0.011262931,0.054020895,0.011262931
1728,157.98,158.05,156.78,156.78,158.6268455,158.03100000000012,158.06249999999994,155.38339999999968,154.45425000000034,152.91900000000012,13375,45.980384690960626,0.013196013049499728,0.054020895,0.011262931
1729,156.86,157.29,156.83,156.91,158.6,157.95900000000012,158.0289999999999,155.4797999999997,154.50465000000034,152.9557500000001,7630,47.31105007310228,0.014442356,0.054020895,0.011262931
1730,156.94,157.07,156.8,156.86,158.4544,157.82400000000013,157.99349999999993,155.5735999999997,154.54710000000034,152.9899500000001,8100,46.83320993,0.015649669488190684,0.054020895,0.011262931
1731,156.86,156.99,156.49,156.99,158.320448,157.64100000000013,157.9639999999999,155.65359999999967,154.58750000000032,153.0219000000001,9303,48.295411225572394,0.01646965,0.054020895,0.011262931
1732,156.98,157.54,156.93,157.36,158.1374032,157.5470000000001,157.94899999999993,155.7295999999997,154.63150000000033,153.05625000000012,8900,52.315084857911124,0.016729961,0.054020895,0.011262931
1733,157.37,157.76,157.27,157.67,157.9726629,157.48900000000012,157.91899999999993,155.8111999999997,154.67810000000034,153.08965000000012,11775,55.440761976029385,0.016691678844326156,0.054020895,0.011262931
1734,157.94,157.97,156.37,157.1,156.37,157.39600000000013,157.82449999999994,155.8829999999997,154.71940000000032,153.1168500000001,14116,49.07148486763035,0.016059659,0.054020895,0.011262931
1735,157.09,157.15,156.45,156.62,156.37,157.24700000000013,157.70749999999992,155.9479999999997,154.75900000000036,153.1424000000001,7011,44.441295733676995,0.015958780790438654,0.054020895,0.011262931
1736,156.48,156.48,155.73,156.27,157.97,157.04900000000012,157.59449999999995,156.0133999999997,154.78890000000035,153.1712000000001,9912,41.37562447,0.017076076180944744,0.054020895,0.011262931
1737,156.17,156.53,156.17,156.53,157.9252,156.9090000000001,157.52999999999994,156.0977999999997,154.81410000000034,153.2021000000001,4300,44.44166625663953,0.018001111,0.054020895,0.011262931
1738,156.48,156.52,156.01,156.52,157.881296,156.8830000000001,157.45699999999994,156.1945999999997,154.83880000000033,153.2302500000001,6001,44.34560202,0.018635542,0.054020895,0.011262931
1739,156.5,156.52,156,156.04,157.8382701,156.7960000000001,157.37749999999997,156.2933999999997,154.85750000000033,153.25285000000008,12054,39.88856971332839,0.020185140528027765,0.054020895,0.011262931
1740,156,156.06,155.8,155.96,157.7961047,156.7060000000001,157.26499999999996,156.38799999999972,154.87680000000034,153.27005000000008,17811,39.18174386783272,0.021033575303600824,0.054020895,0.011262931
1741,155.78,156.97,155.75,156.42,157.75478258483201,156.64900000000011,157.14499999999995,156.48859999999974,154.89820000000032,153.2885500000001,12245,45.19533644679428,0.019456484,0.054020895,0.011262931
1742,156.52,157.23,156.03,157.23,157.71428693313538,156.63600000000014,157.09149999999994,156.56979999999973,154.92850000000033,153.3058000000001,16364,53.84888284854422,0.018274158,0.054020895,0.011262931
1743,157.29,157.34,156.22,156.28,157.67460119447267,156.49700000000013,156.99299999999997,156.62659999999974,154.9613000000003,153.31590000000008,9421,44.895232930136665,0.017489347,0.054020895,0.011262931
1744,156.27,156.27,155.97,156.02,157.63570917058323,156.38900000000015,156.89249999999998,156.68299999999974,154.98910000000032,153.3266500000001,6088,42.797840510933426,0.017190789,0.054020895,0.011262931
1745,156,156.33,155.84,156.32,157.59759498717156,156.35900000000012,156.80299999999997,156.74579999999975,155.01930000000033,153.34060000000008,8042,45.93630882630908,0.015908555,0.054020895,0.011262931
1746,156.3,156.64,156.08,156.52,157.56024308742812,156.38400000000013,156.71649999999994,156.81019999999975,155.0538000000003,153.3547000000001,6603,47.98523081836035,0.013523825001219274,0.054020895,0.011262931
1747,156.63,156.83,156.54,156.77,157.52363822567955,156.40800000000013,156.65849999999995,156.88459999999975,155.0762000000003,153.3684000000001,10975,50.51005642,0.011529405638350433,0.054020895,0.011262931
1748,154.56,154.56,152.08,152.08,157.48776546116596,155.96400000000014,156.42349999999993,156.87259999999975,155.05340000000032,153.3575000000001,56246,25.501519475486703,0.027966297595332465,0.054020895,0.011262931
1749,152.01,153.04,151.94,152.11,157.27145484271932,155.57100000000014,156.18349999999995,156.84399999999974,155.03380000000033,153.3471000000001,42034,25.754747760698592,0.036731269833063074,0.054020895,0.011262931
1750,152.14,152.64,151.85,152.45,156.95156755215615,155.22000000000014,155.96299999999997,156.82279999999975,155.0146000000003,153.3389000000001,25273,28.712230190189544,0.042004851,0.054020895,0.011262931
1751,152.6,152.69,152.11,152.14,156.54344214798365,154.79200000000014,155.72049999999996,156.78059999999974,154.99105000000034,153.3260500000001,20480,27.63148054389066,0.046674256,0.054020895,0.011262931
1752,152.2,152.27,151.66,151.9,156.16796677614497,154.25900000000016,155.44749999999996,156.73279999999974,154.9649000000003,153.3327000000001,18893,26.790711611315004,0.050309491,0.054020895,0.011262931
1753,151.95,152.29,151.49,152.23,155.71717009853046,153.85400000000013,155.17549999999997,156.68019999999976,154.94320000000033,153.3408500000001,27363,29.947069142044484,0.051677822035235056,0.054020895,0.011262931
1754,152.2,152.29,151.97,152.02,155.2099096867068,153.45400000000012,154.92149999999998,156.61519999999973,154.92600000000033,153.3539000000001,36012,29.087623748911554,0.053336625,0.054020895,0.011262931
1755,152.9,152.9,151.55,151.62,154.76352052430198,152.98400000000012,154.67149999999998,156.54219999999975,154.90550000000033,153.3673500000001,19215,27.470455508955496,0.055499752,0.055499752,0.011262931
1756,151.68,151.76,151.23,151.57,154.37069806138575,152.48900000000012,154.43649999999997,156.41999999999973,154.88280000000034,153.3745000000001,16582,27.266390143867795,0.057354173,0.057354173,0.011262931
1757,151.58,151.61,151.09,151.23,153.93100033279174,151.93500000000012,154.17149999999998,156.29199999999975,154.85360000000034,153.3804500000001,11158,25.859632190427334,0.058754486,0.058754486,0.011262931
1758,151.2,151.64,151.2,151.39,153.47644027954507,151.86600000000013,153.91499999999996,156.16759999999974,154.82380000000032,153.3891000000001,7521,27.74876613553738,0.059111603,0.059111603,0.011262931
1759,151.34,151.88,150.925,151.78,153.09460983481787,151.8330000000001,153.70199999999997,156.05159999999975,154.7993000000003,153.3892000000001,16725,32.27841402490917,0.05894564,0.059111603,0.011262931
1760,151.82,151.82,151.27,151.28,152.70408006455065,151.7160000000001,153.46799999999996,155.92579999999975,154.77850000000032,153.3874500000001,7787,29.707021556532112,0.058941197211594076,0.059111603,0.011262931
1761,151.3,151.63,151.04,151.63,152.38384565293154,151.6650000000001,153.22849999999997,155.80679999999975,154.76400000000032,153.3865000000001,16924,33.689221221733575,0.057131679195267106,0.059111603,0.011262931
1762,151.65,151.79,151.2,151.77,152.12125343540387,151.6520000000001,152.95549999999997,155.68899999999977,154.74980000000033,153.3893500000001,17113,35.26889987243146,0.052439809614498095,0.059111603,0.011262931
1763,151.82,151.82,150.87,151.19,151.90592781703117,151.5480000000001,152.70099999999996,155.54739999999975,154.7302000000003,153.3897500000001,9791,31.880501912233413,0.049420768850419704,0.059111603,0.011262931
1764,151.22,151.22,150.33,150.54,151.82,151.4000000000001,152.42699999999996,155.37839999999974,154.70920000000032,153.3880500000001,11772,28.568025668114657,0.046701160708214194,0.059111603,0.011262931
1765,150.535,150.66,150.06,150.07,151.82,151.24500000000012,152.11449999999996,155.20059999999975,154.67310000000032,153.3884500000001,8041,26.429630800693985,0.042314676,0.059111603,0.011262931
1766,150.04,150.28,149.72,149.92,151.468,151.0800000000001,151.78449999999995,155.02839999999978,154.63300000000032,153.3878500000001,19899,25.76673517330481,0.034870854,0.059111603,0.011262931
1767,149.89,150.21,149.45,149.45,151.11839999999998,150.9020000000001,151.41849999999994,154.86099999999976,154.58570000000032,153.38195000000007,21872,23.75615459553657,0.021243366,0.059111603,0.011262931
1768,149.47,149.51,148.97,149.01,150.78472,150.66400000000013,151.26499999999993,154.68159999999975,154.53480000000033,153.3771500000001,39795,22.023589005151905,0.024964760387909485,0.059111603,0.011262931
1769,149.21,149.79,148.52,149.01,150.421776,150.3870000000001,151.10999999999996,154.50919999999974,154.48240000000033,153.3690000000001,21362,22.023589005151905,0.027583013019246087,0.059111603,0.011262931
1770,149.1,150.07,148.93,150.01,148.52,150.2600000000001,150.98799999999991,154.34519999999975,154.44250000000034,153.3680000000001,16546,34.59638783798523,0.027038061369786492,0.059111603,0.011262931
1771,149.97,150.4,149.68,150.16,148.52,150.1130000000001,150.88899999999992,154.17199999999974,154.41840000000033,153.3660000000001,13536,36.25666073309541,0.026506358786948393,0.059111603,0.011262931
1772,150.16,150.29,149.67,149.91,148.5952,149.92700000000008,150.78949999999992,154.00419999999974,154.3877000000003,153.3628500000001,11100,34.67669080023475,0.026349713490813553,0.059111603,0.011262931
1773,149.95,150.03,149.53,149.78,148.667392,149.7860000000001,150.66699999999994,153.83479999999975,154.35590000000033,153.3591000000001,10553,33.85062296522564,0.025448906318402652,0.059111603,0.011262931
1774,149.78,150.57,149.78,150.32,148.7366963,149.76400000000007,150.58199999999994,153.68059999999974,154.32540000000031,153.3538000000001,14435,40.22095580163627,0.024144193556590678,0.059111603,0.011262931
1775,150.35,150.67,150.31,150.52,148.8466945,149.80900000000005,150.52699999999993,153.52879999999973,154.30320000000032,153.3434000000001,26995,42.43220103435011,0.023309364060766558,0.059111603,0.011262931
1776,151.11,152,150.6,151.48,148.992559,149.96500000000006,150.52249999999992,153.39339999999973,154.29360000000034,153.3370500000001,21596,51.67289599757601,0.023173297,0.059111603,0.011262931
1777,151.56,151.72,151.03,151.38,149.2933030797824,150.15800000000004,150.52999999999992,153.26239999999973,154.28480000000033,153.33225000000007,9770,50.75888683603034,0.023349442644473768,0.059111603,0.011262931
1778,151.39,151.74,151.39,151.53,149.56397277180415,150.41000000000005,150.53699999999992,153.15739999999974,154.27040000000034,153.3274500000001,7194,52.126792706652424,0.023543659488688928,0.059111603,0.011262931
1779,151.51,151.62,151.23,151.49,149.80757549462373,150.65800000000004,150.52249999999992,153.04899999999975,154.26440000000034,153.3218500000001,4805,51.714228245309656,0.023060267842314634,0.059111603,0.011262931
1780,151.45,151.6,151.42,151.52,150.02681794516135,150.80900000000003,150.53449999999992,152.94219999999973,154.25790000000035,153.3358000000001,9552,52.02093864691387,0.02337647,0.059111603,0.011262931
1781,151.59,152.07,151.59,151.73,150.22413615064522,150.96600000000004,150.53949999999992,152.83699999999973,154.24530000000033,153.34400000000008,14376,54.213392769951035,0.023547673,0.059111603,0.011262931
1782,151.74,151.96,151.55,151.86,150.4456398125678,151.16100000000006,150.54399999999993,152.72699999999975,154.22830000000033,153.3492500000001,16734,55.56700145010344,0.023718131275685037,0.059111603,0.011262931
1783,152.48,152.88,152.23,152.29,150.64056303505967,151.41200000000003,150.59899999999996,152.61939999999973,154.21530000000033,153.3603000000001,31389,59.800373795735716,0.025550263094101234,0.059111603,0.011262931
1784,152.3,152.4,151.48,151.59,150.9540842101513,151.53900000000004,150.65149999999997,152.50919999999974,154.1961000000003,153.3627500000001,11949,51.24149450093299,0.026170829541336895,0.059111603,0.011262931
1785,151.63,152.06,151.63,151.7,151.22371242073012,151.65700000000004,150.73299999999998,152.41079999999974,154.17940000000033,153.3642500000001,7855,52.39454687610293,0.026576248,0.059111603,0.011262931
1786,151.56,152.05,151.51,151.71,151.4555926818279,151.68000000000004,150.82249999999996,152.31959999999972,154.1665000000003,153.3647000000001,6779,52.50450898,0.026648619174561152,0.059111603,0.011262931
1787,151.61,151.69,151.38,151.41,152.88,151.68300000000005,150.92049999999998,152.2171999999997,154.1575000000003,153.3692000000001,6423,48.85838546982764,0.025464485,0.059111603,0.011262931
1788,151.25,151.58,151.15,151.22,152.85,151.65200000000004,151.03099999999998,152.1111999999997,154.1529000000003,153.3682500000001,9800,46.64888998645085,0.0226729,0.059111603,0.011262931
1789,151.27,151.49,151.15,151.41,152.78199999999998,151.64400000000003,151.15099999999995,152.0185999999997,154.1560000000003,153.37005000000008,12869,49.126485636387564,0.019109378265135316,0.059111603,0.011262931
1790,152,153.4,151.94,153.21,151.15,151.81300000000005,151.31099999999998,151.9635999999997,154.1758000000003,153.38195000000007,23296,65.48128390593712,0.021193207,0.059111603,0.011262931
1791,153.18,153.7,153.09,153.59,151.15,151.99900000000002,151.48249999999996,151.90699999999973,154.19780000000029,153.39640000000009,16941,67.83236878210039,0.023717378,0.059111603,0.011262931
1792,153.52,153.63,153.22,153.51,151.252,152.16400000000002,151.66249999999997,151.8325999999997,154.2012000000003,153.4095000000001,10603,66.80082755405975,0.024405165436250785,0.059111603,0.011262931
1793,153.41,153.55,152.97,153.02,151.34992,152.23700000000002,151.82449999999994,151.7673999999997,154.1970000000003,153.4203500000001,10118,60.710964637174534,0.022739613,0.059111603,0.011262931
1794,153.01,153.58,152.89,153.065,151.4439232,152.38450000000003,151.96174999999997,151.7082999999997,154.19565000000028,153.43662500000008,23025,61.06203970553502,0.021863187820946896,0.059111603,0.011262931
1795,153.16,153.17,152.75,152.97,151.5341663,152.5115,152.08424999999994,151.64129999999972,154.1935500000003,153.45157500000008,7835,59.846242101730674,0.020739187882672556,0.059111603,0.011262931
1796,152.98,153.23,152.75,153.2,151.6207996,152.6605,152.17024999999995,151.5748999999997,154.1925500000003,153.46912500000008,15072,61.82788377778392,0.021328681,0.059111603,0.011262931
1797,152.96,153.28,152.32,153.14,151.7039676362752,152.83350000000002,152.25824999999995,151.5022999999997,154.1934500000003,153.49122500000007,11442,60.98238797578374,0.02144631,0.059111603,0.011262931
1798,153.29,153.68,153.01,153.15,151.7838089308242,153.0265,152.33924999999994,151.5236999999997,154.19815000000028,153.51787500000006,18834,61.07792166059271,0.021542107821646162,0.059111603,0.011262931
1799,153.15,153.25,152.9,153.11,151.86045657359122,153.1965,152.42024999999995,151.5436999999997,154.19385000000028,153.54352500000007,6540,60.44043936101756,0.021323029,0.059111603,0.011262931
1800,153.18,153.23,152.98,153.02,151.93403831064757,153.1775,152.49524999999994,151.5550999999997,154.1889500000003,153.56807500000008,4715,58.94959633856384,0.020853004401826258,0.059111603,0.011262931
1801,153,153.14,152.83,153.02,152.00467677822166,153.1205,152.55974999999995,151.57269999999968,154.1766500000003,153.58667500000007,4412,58.94959633856384,0.020517221,0.059111603,0.011262931
1802,153.07,153.31,153.06,153.19,152.07248970709279,153.08849999999998,152.62624999999994,151.5984999999997,154.16565000000028,153.60367500000007,4913,61.05406387295977,0.020356270231017187,0.059111603,0.011262931
1803,153.21,153.38,153.12,153.12,152.13759011880907,153.0985,152.66774999999996,151.61629999999968,154.1482500000003,153.61642500000008,20304,59.696966947662936,0.020431768928161956,0.059111603,0.011262931
1804,153.37,153.89,153.08,153.6,152.20008651405672,153.152,152.76824999999994,151.64789999999968,154.1315500000003,153.62802500000006,16488,65.37967462055946,0.019998967025783666,0.059111603,0.011262931
1805,153.61,153.78,153.18,153.18,152.30148132321332,153.173,152.84224999999995,151.6790999999997,154.1106500000003,153.64017500000006,14398,57.71180095908505,0.019040675933491267,0.059111603,0.011262931
1806,153.21,153.43,152.61,152.62,152.39679244382052,153.115,152.88774999999993,151.70009999999968,154.0600500000003,153.64762500000003,11686,49.39365104779782,0.017852978,0.059111603,0.011262931
1807,152.62,152.98,152.5,152.92,152.48638489719127,153.09300000000002,152.96324999999996,151.7338999999997,154.0129500000003,153.65712500000006,6018,53.278687198359975,0.015488276986517748,0.059111603,0.011262931
1808,152.88,153.01,152.68,152.75,152.5,153.05300000000003,153.03974999999994,151.7610999999997,153.9643500000003,153.65847500000007,8079,50.89432741564938,0.011549957535828615,0.059111603,0.011262931
1809,152.77,153.29,152.73,153.22,152.5,153.06400000000002,153.13024999999993,151.78989999999968,153.9207500000003,153.66002500000005,8250,56.66809942396083,0.006176308,0.059111603,0.006176308
1810,153.28,153.66,153.28,153.66,152.5834,153.12800000000001,153.15274999999994,151.83749999999966,153.8816500000003,153.66517500000006,16391,61.26032716238565,0.006866212,0.059111603,0.006176308
1811,153.55,153.76,152.88,152.9,152.661796,153.11600000000004,153.11824999999993,151.86289999999968,153.8348500000003,153.66657500000002,10040,51.17249455508682,0.006481506,0.059111603,0.006176308
1812,152.94,153.5,152.63,153.38,153.89,153.13500000000005,153.11174999999994,151.89509999999967,153.7920500000003,153.66857500000003,5683,56.09050377,0.006251845,0.059111603,0.006176308
