open,high,low,close,psar,sma10,sma20,sma50,sma100,sma200,Volume,RSI,BBW,HRef,LRef
104.32,104.44,104.18,104.18,105.7331457183488,105.28249999999989,105.56275000000024,105.28099999999974,104.18909999999974,103.83807500000032,97465,33.42773326223276,0.0245332660141072,0.053452148,0.006058147
103.95,104.45,103.63,104.14,105.51483114651391,105.06249999999989,105.47125000000024,105.28339999999974,104.20454999999976,103.84242500000032,31890,33.05599991787163,0.0269170774877698,0.053452148,0.006058147
104.14,104.51,104.13,104.51,105.31834803186251,104.90399999999988,105.40275000000024,105.28799999999974,104.22164999999976,103.84832500000032,34977,39.73229689886546,0.027806811,0.053452148,0.006058147
104.51,104.59,104.32,104.52,105.14151322867627,104.7429999999999,105.33675000000024,105.29739999999974,104.23834999999976,103.85572500000032,19533,39.90673155,0.028465863,0.053452148,0.006058147
104.5,104.65,104.405,104.41,104.98236190580865,104.61899999999989,105.26775000000023,105.29859999999977,104.25584999999975,103.8621250000003,12900,38.583820251554826,0.0291833376288187,0.053452148,0.006058147
104.42,104.54,104.21,104.22,104.83912571522778,104.47399999999988,105.19325000000023,105.30239999999976,104.27404999999976,103.86852500000032,32594,36.342786538046106,0.03016743,0.053452148,0.006058147
104.21,104.28,104.08,104.18,104.7102131,104.35999999999989,105.11550000000024,105.30459999999977,104.29194999999976,103.87352500000031,43483,35.870429044635785,0.0309152326448488,0.053452148,0.006058147
104.17,104.2,104.03,104.13,104.5941918293345,104.25999999999988,105.01300000000025,105.30759999999977,104.30954999999976,103.87802500000032,30943,35.25361962593037,0.0305061686379912,0.053452148,0.006058147
104.19,104.35,102.64,102.69,104.48977264640104,104.12999999999988,104.85675000000025,105.27659999999976,104.31164999999972,103.87457500000032,73453,22.99162237489692,0.0352663458689263,0.053452148,0.006058147
102.72,102.95,102.59,102.59,104.35,103.95699999999988,104.70275000000024,105.24659999999976,104.31184999999974,103.86957500000032,55027,22.40871880080236,0.039235899,0.053452148,0.006058147
102.6,102.85,102.43,102.47,104.35,103.78599999999987,104.53425000000024,105.20799999999976,104.31004999999972,103.86247500000032,66101,21.697817859820677,0.042108565,0.053452148,0.006058147
102.47,102.54,102.32,102.39,104.0428,103.61099999999988,104.33675000000024,105.16999999999976,104.30714999999977,103.85462500000033,90720,21.214624632449546,0.042670592,0.053452148,0.006058147
102.385,102.56,102.01,102.16,103.732696,103.37599999999988,104.14000000000024,105.12339999999976,104.30034999999974,103.84827500000031,30819,19.84624777480813,0.043497504,0.053452148,0.006058147
102.14,102.55,102.08,102.13,103.3881568,103.13699999999989,103.94000000000024,105.06919999999975,104.29774999999974,103.84157500000032,80121,19.66804695106609,0.0429651618306086,0.05236554,0.006058147
102.13,102.39,102.08,102.38,103.1125254,102.93399999999988,103.77650000000024,105.01879999999976,104.29484999999976,103.83632500000034,90307,25.65858152354508,0.042138761,0.049970894,0.006058147
101.95,101.95,100.76,101.43,102.8920204,102.65499999999987,103.56450000000022,104.94799999999978,104.28034999999974,103.82637500000034,95206,19.65914821374193,0.043118085,0.0474728326488366,0.006058147
101.4,101.59,101.22,101.405,102.4656163,102.37749999999988,103.36875000000023,104.86689999999976,104.26799999999974,103.81610000000032,126416,19.529736065327867,0.043900561,0.044477442,0.006058147
101.405,101.43,101.26,101.43,102.124493,102.10749999999987,103.18375000000024,104.79189999999976,104.25659999999976,103.80595000000032,74675,20.09618731101149,0.043955559,0.043955559,0.006058147
101.43,101.54,101.34,101.48,101.8515944,101.9864999999999,103.05825000000024,104.71829999999976,104.24269999999974,103.79530000000034,135869,21.28955468131724,0.045637194,0.045637194,0.006058147
101.48,101.48,100.37,100.41,101.6332755361792,101.76849999999988,102.86275000000025,104.61989999999976,104.21759999999976,103.77365000000032,96234,15.83813933517024,0.0494244361357814,0.0494244361357814,0.006058147
100.39,101.01,100.31,100.61,101.54,101.5824999999999,102.68425000000022,104.53029999999976,104.19399999999976,103.75300000000033,67422,19.96349784862906,0.051539487,0.051539487,0.006058147
100.62,101.0,100.6,100.87,101.48,101.4304999999999,102.52075000000022,104.44249999999975,104.17149999999974,103.73375000000031,86340,25.103196839942328,0.052089657,0.052089657,0.006058147
100.75,100.87,100.32,100.87,101.246,101.30149999999988,102.33875000000025,104.35449999999976,104.15109999999972,103.71330000000032,31616,25.103196839942328,0.050776674,0.052089657,0.006058147
100.82,101.09,100.76,100.8,100.31,101.1684999999999,102.15275000000022,104.24189999999976,104.12909999999974,103.69110000000032,31852,24.609738333882703,0.0484911242302849,0.052089657,0.006058147
100.82,100.99,100.81,100.92,100.32,101.0224999999999,101.97825000000024,104.13369999999976,104.10759999999974,103.67110000000034,26079,27.249856420130516,0.045139166,0.052089657,0.006058147
100.89,100.93,100.65,100.92,100.3354,100.9714999999999,101.81325000000024,104.02489999999976,104.08879999999974,103.65030000000031,28949,27.249856420130516,0.041239755,0.052089657,0.006058147
100.93,101.25,100.93,101.12,100.350492,100.9429999999999,101.66025000000025,103.92129999999976,104.07329999999976,103.62985000000032,41116,31.86212712990752,0.035681906,0.052089657,0.006058147
101.12,101.4,100.95,101.35,100.3864723,100.9349999999999,101.52125000000024,103.82189999999976,104.05939999999973,103.61125000000033,57328,36.82262254487894,0.027941114,0.052089657,0.006058147
101.34,101.43,101.21,101.32,100.447284,100.9189999999999,101.45275000000024,103.72009999999976,104.04669999999976,103.59370000000034,53025,36.44987853883077,0.0259122250087539,0.052089657,0.006058147
101.71,101.73,100.78,100.81,100.525901262336,100.9589999999999,101.36375000000024,103.60499999999976,104.02739999999974,103.57452500000032,24746,30.75100664849107,0.0243259814120046,0.052089657,0.006058147
100.84,100.92,100.58,100.68,101.73,100.9659999999999,101.27425000000022,103.49199999999976,104.00409999999972,103.55547500000031,23634,29.485514713404868,0.022832318,0.052089657,0.006058147
100.7,100.7,100.2,100.27,101.73,100.90599999999988,101.16825000000024,103.37799999999976,103.97194999999974,103.53457500000032,37069,25.86962361266841,0.022053724,0.052089657,0.006058147
100.31,100.32,100.16,100.2,101.6688,100.8389999999999,101.07025000000024,103.26439999999975,103.94384999999971,103.51422500000032,19296,25.299181003210748,0.021648569,0.052089657,0.006058147
100.22,100.35,100.08,100.33,101.578272,100.79199999999987,100.98025000000024,103.15419999999978,103.91624999999972,103.49277500000034,35046,28.454436639663516,0.0202895933908074,0.052089657,0.006058147
100.325,100.325,100.0,100.03,101.45841024,100.7029999999999,100.86275000000025,103.03899999999976,103.88304999999971,103.46762500000033,30771,25.751283479485,0.017545572,0.052089657,0.006058147
100.04,100.14,100.03,100.09,101.312569216,100.6199999999999,100.79575000000024,102.92659999999977,103.85014999999974,103.44397500000032,33075,27.24005382645068,0.0179685886038405,0.052089657,0.006058147
100.12,100.76,100.04,100.68,101.1813122944,100.5759999999999,100.75950000000024,102.82549999999978,103.82164999999974,103.42447500000031,121464,39.983693145251706,0.0171125243961259,0.052089657,0.006058147
100.66,100.66,100.4,100.62,101.06318106496,100.5029999999999,100.71900000000024,102.71429999999978,103.79364999999974,103.40345000000032,53432,39.23117608207847,0.0160177305826527,0.052089657,0.006058147
100.65,100.77,100.55,100.63,100.956862958464,100.4339999999999,100.67650000000025,102.61059999999978,103.76104999999971,103.38150000000032,113767,39.43576547404115,0.014451613,0.052089657,0.006058147
100.62,100.62,100.44,100.5,100.8611766626176,100.40299999999988,100.68100000000022,102.50719999999976,103.73244999999972,103.35940000000032,22724,37.66068311004547,0.014340567771382,0.052089657,0.006058147
100.48,100.6,100.46,100.59,100.77505899635584,100.39399999999988,100.68000000000022,102.40219999999977,103.70394999999972,103.34085000000032,17045,39.68481469127008,0.014349568,0.052089657,0.006058147
100.57,100.59,100.435,100.48,100.69755309672026,100.41499999999988,100.66050000000024,102.28499999999976,103.67194999999973,103.32190000000033,21478,38.05828938336176,0.014342153396959,0.052089657,0.006058147
100.47,100.53,100.38,100.44,100.62779778704822,100.4389999999999,100.63900000000022,102.17189999999977,103.6426499999997,103.30362500000032,25609,37.45708459661033,0.0143327817946089,0.052089657,0.006296751
100.85,101.36,100.85,100.87,100.0,100.4929999999999,100.64250000000024,102.06669999999976,103.61644999999972,103.28762500000032,85345,47.12657820704452,0.0144070210904741,0.052089657,0.006724715
100.85,101.13,100.85,100.97,100.0272,100.5869999999999,100.64500000000022,101.97309999999976,103.59054999999972,103.2732750000003,40161,49.09755049690376,0.014489001,0.052089657,0.007006358
100.95,101.16,100.95,101.07,100.053856,100.6849999999999,100.65250000000024,101.88109999999978,103.56234999999973,103.25842500000032,41387,51.06214408557811,0.0147682929557769,0.052089657,0.007006358
101.05,101.18,101.02,101.07,100.0799789,100.7239999999999,100.65000000000022,101.79609999999975,103.53124999999972,103.24322500000032,28120,51.06214408557811,0.01464954,0.052089657,0.007006358
101.06,101.1,100.94,100.99,100.1055793,100.76099999999988,100.63200000000022,101.71329999999978,103.49834999999972,103.22817500000032,38621,49.296867668298646,0.01358664497467,0.052089657,0.007006358
100.98,101.18,100.925,101.15,100.130667716352,100.8129999999999,100.62350000000023,101.65649999999978,103.46664999999972,103.2155750000003,106094,52.810631116285215,0.0129736259021416,0.052089657,0.007006358
101.13,101.13,101.03,101.07,100.15525436202496,100.86999999999988,100.6365000000002,101.59149999999978,103.43594999999972,103.20257500000032,80800,50.91085337347808,0.0134538052183372,0.052089657,0.007006358
101.32,101.53,100.96,101.53,100.17934927478446,100.9639999999999,100.67900000000024,101.5384999999998,103.40974999999972,103.19227500000032,101931,59.85376245972621,0.015519678184895,0.052089657,0.007006358
101.58,101.59,101.325,101.45,100.23337530379308,101.0609999999999,100.7380000000002,101.48469999999978,103.38404999999972,103.18237500000032,43708,57.87892820201465,0.0163940234602423,0.052089657,0.007006358
101.44,101.56,101.18,101.18,100.3147727855655,101.1349999999999,100.78700000000023,101.4180999999998,103.35304999999973,103.17182500000033,26308,51.68122905681032,0.0160409344699307,0.052089657,0.007006358
101.19,101.46,101.18,101.36,100.39128641843156,101.1839999999999,100.8385000000002,101.3548999999998,103.32614999999971,103.1626750000003,21936,55.13070175,0.016194925,0.052089657,0.007006358
101.36,101.56,101.345,101.53,100.46320923332568,101.23999999999992,100.9135000000002,101.2972999999998,103.29794999999972,103.15212500000032,13410,58.16812468151177,0.015468068,0.052089657,0.007139986
101.52,101.57,101.23,101.52,100.53081667932614,101.2849999999999,100.9850000000002,101.24329999999978,103.27284999999976,103.14257500000028,58678,57.91974367485802,0.0143721519526006,0.052089657,0.008397518
101.52,101.52,101.07,101.07,100.59436767856656,101.2849999999999,101.0045000000002,101.1810999999998,103.24284999999972,103.1306500000003,26936,47.98918101978557,0.0141122107122709,0.052089657,0.008397518
101.4,101.51,101.11,101.14,100.65410561785258,101.2999999999999,101.03050000000022,101.12129999999978,103.21444999999972,103.11947500000028,22325,49.44133617859073,0.0137056259847984,0.052089657,0.008397518
101.19,101.63,101.19,101.61,100.71025928078144,101.34599999999988,101.0795000000002,101.09969999999976,103.18814999999974,103.11027500000029,35144,57.93385545,0.0140583631224955,0.052089657,0.009015653
101.59,101.87,101.57,101.68,100.78383853831892,101.4069999999999,101.13850000000022,101.08149999999978,103.16404999999972,103.1007250000003,19056,59.03745805230329,0.0139248037816278,0.052089657,0.009475186
101.68,101.74,101.58,101.74,100.89245468448702,101.4279999999999,101.1960000000002,101.06689999999976,103.13744999999972,103.09057500000029,13472,60.005987608239785,0.01390236,0.052089657,0.009475186
101.74,101.94,101.7,101.9,100.99020921603832,101.4729999999999,101.26700000000022,101.05709999999978,103.11354999999972,103.0779750000003,17650,62.548968948482624,0.0135576671715633,0.052089657,0.009475186
101.9,101.96,101.85,101.86,101.10418411011372,101.5409999999999,101.33800000000022,101.05109999999976,103.08724999999971,103.06737500000028,19169,61.49622835542806,0.012239843,0.052089657,0.009475186
101.86,101.93,101.82,101.9,101.2239983346978,101.59499999999989,101.3895000000002,101.04649999999978,103.05784999999972,103.0578750000003,23303,62.18169752865612,0.012372076602985,0.052089657,0.009475186
102.23,102.38,101.68,101.88,101.3270385678401,101.62999999999988,101.43500000000022,101.03649999999978,103.02764999999972,103.04842500000028,23675,61.59128090159884,0.0124392618463137,0.052089657,0.009475186
101.99,102.16,101.885,102.16,101.49551239698567,101.69399999999987,101.48950000000022,101.0510999999998,102.99954999999972,103.04097500000027,21160,66.40114884064509,0.0134325159715302,0.052089657,0.009475186
102.2,102.22,101.9,101.93,101.63703041346798,101.77999999999987,101.5325000000002,101.0615999999998,102.96424999999972,103.03172500000028,13470,59.77889670865924,0.013372039,0.052089657,0.009475186
101.91,102.0,101.77,101.81,101.7559055473131,101.8469999999999,101.5735000000002,101.06919999999975,102.93054999999973,103.0221750000003,14065,56.60686641588387,0.0126178691826951,0.052089657,0.009475186
101.8,101.82,101.61,101.78,102.38,101.86399999999988,101.6050000000002,101.07519999999975,102.89674999999971,103.01052500000029,30461,55.809564592747286,0.0121235340184099,0.052089657,0.009475186
101.82,101.92,101.73,101.84,102.3646,101.8799999999999,101.64350000000022,101.10379999999978,102.86184999999972,102.9987250000003,29988,57.11068483526526,0.011255488,0.052089657,0.009475186
101.84,102.0,101.83,101.91,102.349508,101.89699999999988,101.6625000000002,101.12979999999976,102.83004999999974,102.98642500000032,27666,58.64069344432036,0.0114271658733179,0.052089657,0.009475186
102.15,102.33,101.61,101.88,102.3347178,101.8949999999999,101.6840000000002,101.14999999999976,102.79624999999972,102.9747750000003,48401,57.69083371380945,0.0114006995695082,0.052089657,0.009475186
101.91,101.95,101.17,101.31,102.33,101.83999999999988,101.6905000000002,101.15879999999976,102.75664999999974,102.9604750000003,33809,43.32980879812699,0.011002901,0.052089657,0.009475186
101.29,101.47,101.2,101.33,102.33,101.7829999999999,101.68900000000022,101.16939999999975,102.70564999999974,102.94607500000028,17964,43.85789778972533,0.011075545,0.052089657,0.009475186
101.32,101.38,101.14,101.3,102.2836,101.7249999999999,101.6775000000002,101.17699999999974,102.65534999999971,102.9310250000003,26626,43.20748751691392,0.0114997391383587,0.052089657,0.009475186
101.3,101.3,100.82,101.01,102.214984,101.6099999999999,101.6520000000002,101.17879999999974,102.60184999999974,102.92177500000032,26143,37.42905702836839,0.0128014974002165,0.052089657,0.009475186
101.02,101.46,100.96,101.46,102.10338527999998,101.5629999999999,101.6715000000002,101.18559999999972,102.55344999999974,102.9130750000003,38010,48.85846722509083,0.0118264794110876,0.052089657,0.009475186
101.47,101.49,101.18,101.18,102.00071445759998,101.4999999999999,101.6735000000002,101.18219999999974,102.50204999999973,102.90247500000028,39973,43.530353188158,0.0116913300703573,0.052089657,0.009475186
100.52,101.36,100.36,101.05,101.90625730099198,101.4269999999999,101.6455000000002,101.17679999999972,102.44844999999972,102.89227500000028,53532,41.279544544174506,0.0128583658575308,0.052089657,0.009475186
101.1,101.3,100.96,101.09,101.75163157089278,101.35199999999988,101.6160000000002,101.18239999999976,102.39369999999973,102.88267500000028,76605,42.26868766679935,0.013707676317886,0.052089657,0.009475186
101.14,101.21,100.97,101.1,101.6124684138035,101.27099999999987,101.58400000000022,101.19079999999974,102.34139999999972,102.87432500000028,28133,42.52932744170093,0.014348535,0.052089657,0.009475186
101.08,101.19,100.87,101.16,101.48722157242317,101.1989999999999,101.54700000000022,101.20859999999972,102.29329999999972,102.86787500000028,26171,44.15833665950814,0.0144950549610191,0.052089657,0.009475186
101.17,101.485,101.115,101.41,100.36,101.2089999999999,101.52450000000022,101.23279999999971,102.24859999999973,102.87097500000029,32955,50.45937581069171,0.014257165054714,0.052089657,0.009475186
101.41,101.46,101.28,101.32,100.3825,101.20799999999988,101.49550000000022,101.25259999999976,102.20339999999972,102.87322500000028,37322,48.34448498,0.0139418216088472,0.052089657,0.009475186
101.33,101.6,101.275,101.58,100.40455,101.23599999999988,101.48050000000022,101.28359999999974,102.16129999999974,102.87712500000026,52646,54.303136588336535,0.013533377817581,0.052089657,0.009475186
101.42,101.59,101.17,101.35,100.452368,101.2699999999999,101.44000000000024,101.30879999999974,102.11769999999972,102.87922500000028,37877,48.92645610377672,0.0120903194833776,0.052089657,0.009475186
101.36,101.81,101.35,101.72,100.4982733,101.29599999999988,101.42950000000022,101.32959999999974,102.07754999999972,102.88252500000026,102858,56.40452259893761,0.0115525186289107,0.052089657,0.009475186
101.74,101.87,101.65,101.65,100.5769769,101.34299999999988,101.42150000000022,101.35019999999972,102.03224999999972,102.88612500000026,45700,54.77063526414314,0.0112206738662285,0.052089657,0.009638293
101.65,101.86,101.64,101.85,100.6804187,101.42299999999987,101.4250000000002,101.37459999999972,101.99259999999973,102.89032500000026,44610,58.47203091354258,0.011408769,0.052089657,0.009774415
101.85,102.01,101.81,101.93,100.77558523394048,101.50699999999988,101.42950000000022,101.40319999999971,101.95519999999972,102.89237500000029,42228,59.88614389534593,0.011685699443432,0.052089657,0.0102557207323606
101.94,101.95,101.74,101.92,100.89902671054642,101.58899999999988,101.43000000000022,101.42979999999974,101.91599999999973,102.89327500000024,28351,59.61288252917797,0.0117178875022892,0.052089657,0.0102557207323606
101.93,102.0,101.82,102.0,101.0101240394918,101.67299999999987,101.43600000000023,101.46019999999972,101.87259999999974,102.89492500000026,35477,61.14053096034305,0.0121141809846791,0.052089657,0.0102557207323606
102.02,102.55,102.01,102.28,101.1101116355426,101.75999999999988,101.48450000000022,101.49699999999972,101.83444999999972,102.89837500000026,43948,65.98946964866215,0.0140377183116844,0.052089657,0.0102557207323606
102.26,102.39,102.13,102.22,101.2828982392775,101.84999999999988,101.52900000000024,101.52399999999972,101.79534999999971,102.90032500000028,45401,64.14244271719454,0.015295155,0.052089657,0.0102557207323606
102.28,102.57,102.28,102.47,101.4349504505642,101.93899999999988,101.58750000000023,101.55399999999976,101.76354999999973,102.90287500000026,44379,68.14346170816304,0.0171155843102048,0.052089657,0.0102557207323606
102.47,102.77,102.46,102.65,101.59385738748522,102.06899999999987,101.66950000000024,101.58559999999972,101.73334999999972,102.90617500000026,51072,70.68015930784863,0.018537051,0.052089657,0.0102557207323606
102.64,102.76,102.57,102.73,101.78204020548758,102.16999999999987,101.73300000000025,101.61879999999974,101.70744999999972,102.90962500000025,56859,71.75659797539211,0.0205061150701837,0.052089657,0.0102557207323606
102.735,102.825,102.53,102.53,101.94011377260956,102.25799999999988,101.80050000000024,101.64959999999974,101.68144999999971,102.91217500000026,36023,65.30186933091323,0.020936498872919,0.052089657,0.0102557207323606
102.53,102.645,102.51,102.58,102.09939329353983,102.33099999999988,101.87700000000024,101.67819999999976,101.66734999999971,102.91267500000023,34423,66.12232374241103,0.0207864666475201,0.052089657,0.0102557207323606
102.77,103.02,102.55,102.96,102.23000250070268,102.43399999999988,101.97050000000024,101.71599999999977,101.65374999999972,102.91392500000028,33237,71.61554627024826,0.0214573923206036,0.052089657,0.0102557207323606
102.96,103.05,102.84,102.85,102.38800200056214,102.52699999999987,102.05800000000023,101.74239999999976,101.64044999999972,102.91477500000026,31908,68.16967858614913,0.021191491,0.052089657,0.0102557207323606
102.84,102.89,102.36,102.4,103.05,102.5669999999999,102.12000000000025,101.76139999999974,101.62304999999974,102.91380000000026,31616,56.24651688760751,0.0197420246253408,0.052089657,0.0102557207323606
102.39,102.64,102.26,102.52,103.05,102.5909999999999,102.17550000000024,101.78819999999976,101.60314999999974,102.91240000000028,26605,58.33909786524824,0.0189271032951056,0.052089657,0.0102557207323606
102.55,102.78,102.46,102.7,103.0184,102.6389999999999,102.24450000000024,101.81499999999974,101.58494999999974,102.91165000000028,30400,61.32691747616477,0.0177625852492624,0.052089657,0.0102557207323606
102.7,102.74,102.53,102.55,102.988064,102.64699999999988,102.29300000000023,101.83539999999974,101.56634999999972,102.91110000000026,29334,57.61848018654097,0.0168816500982248,0.052089657,0.0102557207323606
102.53,102.75,102.53,102.7,102.95894144,102.65199999999987,102.36050000000026,101.85899999999974,101.55114999999972,102.91260000000028,22306,60.20968569,0.0149133431148306,0.052089657,0.0102557207323606
102.87,103.14,102.8,102.87,102.26,102.6659999999999,102.41800000000026,101.89499999999974,101.53804999999971,102.91500000000028,28094,62.97273899,0.0143396420910853,0.052089657,0.0102557207323606
102.87,103.04,102.84,102.97,102.2776,102.70999999999988,102.48400000000024,101.93159999999972,101.52644999999973,102.91800000000026,22420,64.53291346948436,0.0133044147431701,0.052089657,0.0102557207323606
102.97,102.98,102.76,102.89,102.294848,102.7409999999999,102.53600000000024,101.95719999999972,101.52844999999976,102.92005000000024,19900,62.27232587610354,0.0124366418925369,0.052089657,0.0102557207323606
102.885,102.94,102.7,102.71,102.311751,102.7159999999999,102.57500000000024,101.97779999999972,101.52964999999976,102.92075000000028,14600,57.400177518953264,0.0112525178062199,0.052089657,0.0102557207323606
102.7,102.74,102.6,102.67,102.328316,102.6979999999999,102.61250000000024,101.99639999999972,101.53164999999976,102.92085000000026,21171,56.34517303922793,0.009616593,0.052089657,0.009616593
102.64,102.715,102.49,102.49,102.3445497,102.70699999999988,102.63700000000026,102.00819999999972,101.53264999999976,102.91990000000028,20621,51.73689546772764,0.008010775,0.052089657,0.008010775
102.5,102.56,102.285,102.485,103.14,102.70349999999988,102.64725000000026,102.02069999999972,101.53589999999974,102.91812500000026,44591,51.61062458669485,0.007488496,0.052089657,0.007488496
102.49,102.84,102.23,102.81,103.1229,102.71449999999987,102.67675000000028,102.03889999999971,101.54269999999975,102.92022500000026,41832,58.671388640535255,0.006548485,0.052089657,0.006548485
102.82,103.06,102.77,103.06,103.087184,102.76549999999988,102.70625000000028,102.06249999999972,101.54949999999975,102.92217500000028,29301,63.12831994578003,0.007031045,0.052089657,0.006548485
103.05,103.23,102.99,103.14,102.23,102.80949999999989,102.73075000000026,102.08209999999973,101.56659999999977,102.92347500000028,29507,64.44951024689061,0.007907196,0.052089657,0.006548485
103.14,103.14,102.82,102.96,102.25,102.81849999999989,102.74225000000028,102.10269999999971,101.58214999999976,102.92507500000028,31559,59.30078088670718,0.008142005,0.052089657,0.006548485
102.93,103.29,102.93,103.29,102.2696,102.85049999999988,102.78025000000028,102.1322999999997,101.60074999999976,102.92867500000028,22659,64.84558751374112,0.009130493,0.052089657,0.006548485
103.29,103.345,103.24,103.26,102.310416,102.88749999999987,102.81425000000029,102.16189999999972,101.61854999999974,102.93062500000028,38353,63.99205826962638,0.009795144,0.052089657,0.006548485
