open,high,low,close,psar,sma10,sma20,sma50,sma100,sma200,Volume,RSI,BBW,BBH,BBL
24.15,24.19,24.13125,24.18,23.771813500711907,24.02650000000002,23.89375000000009,23.76529999999997,23.746212500000087,24.195037500000037,1484648,66.38571489926431,0.0260806824815692,0.066872214,0.0133883429019211
24.18,24.18,24.115,24.15125,23.79885469066919,24.05362500000002,23.91706250000009,23.787574999999972,23.74863750000009,24.19005000000004,1290096,64.17131804950736,0.0263716442122482,0.066872214,0.0133883429019211
24.1525,24.1825,24.145,24.1825,23.82427340922904,24.06537500000002,23.94231250000009,23.80902499999997,23.75153750000009,24.18545000000004,1345564,65.51771676693187,0.0263521911373285,0.066872214,0.0133883429019211
24.18125,24.1875,24.1275,24.15,23.848167004675297,24.07612500000002,23.96468750000009,23.82902499999997,23.75338750000009,24.181287500000035,903228,62.871562649340206,0.02567428,0.066872214,0.0133883429019211
24.15,24.185,24.1375,24.16,23.87062698439478,24.08537500000002,23.98493750000009,23.84802499999997,23.755412500000087,24.177062500000037,1323852,63.36189517633195,0.025269647,0.066872214,0.0133883429019211
24.1575,24.175,24.1475,24.17,23.89173936533109,24.10462500000002,24.010687500000085,23.86377499999997,23.75773750000009,24.172912500000034,1196340,63.87566498220945,0.022699131,0.066872214,0.0133883429019211
24.1875,24.4125,24.1875,24.3175,23.911585003411226,24.139625000000024,24.037062500000086,23.882224999999977,23.76196250000009,24.169500000000035,2161004,70.45641599934912,0.023616957955018,0.066872214,0.0133883429019211
24.315,24.37,24.315,24.3425,23.95165820313833,24.178875000000023,24.059687500000088,23.898674999999976,23.76701250000009,24.166237500000037,926668,71.40716417481963,0.0253299135805329,0.066872214,0.0133883429019211
24.345,24.3525,24.31,24.325,23.988525546887264,24.21287500000002,24.084187500000084,23.91447499999997,23.769687500000085,24.162850000000034,637484,69.71587934,0.0255185656869618,0.066872214,0.0133883429019211
24.325,24.355,24.3175,24.3225,24.022443503136284,24.230125000000022,24.11068750000009,23.92874999999997,23.77291250000009,24.159050000000036,790892,69.46276678616772,0.024320943,0.066872214,0.0133883429019211
24.3225,24.3225,24.28,24.31,24.05364802288538,24.243125000000024,24.134812500000084,23.94359999999997,23.776162500000087,24.155712500000035,676832,68.13083982606574,0.0227762508365257,0.066872214,0.0133883429019211
24.3075,24.3125,24.265,24.265,24.08235618105455,24.254500000000025,24.154062500000087,23.956799999999973,23.779050000000087,24.152075000000035,519488,63.41653131579368,0.0210232296739413,0.066872214,0.0133883429019211
24.265,24.275,24.235,24.2425,24.108767686570182,24.260500000000025,24.162937500000087,23.96904999999997,23.78202500000009,24.14874375000004,1065512,61.13858073469281,0.020960464,0.066872214,0.0133883429019211
24.295,24.425,24.28,24.34,24.13306627164457,24.279500000000024,24.177812500000087,23.983899999999977,23.78718750000009,24.14564375000004,2385360,66.71765908,0.021349442,0.066872214,0.0133883429019211
24.3425,24.36,24.3175,24.355,24.162259644480116,24.299000000000024,24.192187500000088,23.998449999999977,23.79301250000009,24.14320625000004,1346140,67.49090912459269,0.021814879,0.066872214,0.0133883429019211
24.3575,24.3825,24.34,24.3775,24.18853368,24.31975000000002,24.212187500000088,24.00919999999998,23.79676250000009,24.14116875000004,875000,68.66685157258205,0.021169582,0.066872214,0.0133883429019211
24.38,24.38,24.325,24.3375,24.21218031202889,24.32175000000002,24.230687500000084,24.018749999999976,23.79981250000009,24.13803125000004,788728,64.21941517759274,0.019441126,0.066872214,0.0133883429019211
24.34,24.37,24.31,24.36,24.233462280826004,24.323500000000017,24.25118750000009,24.028699999999976,23.80261250000009,24.13586875000004,1066400,65.57025431729136,0.016776841,0.066872214,0.0134001964995188
24.3575,24.37,24.305,24.325,24.2526160527434,24.323500000000017,24.268187500000085,24.037049999999976,23.80558750000009,24.13351875000004,1107720,61.669937219937225,0.013578286,0.066872214,0.0134001964995188
24.3225,24.355,24.305,24.355,24.26985444746906,24.32675000000002,24.278437500000084,24.045749999999977,23.80901250000009,24.13139375000004,1027492,63.664997998824326,0.0131389849157464,0.066872214,0.0131389849157464
24.35,24.4125,24.295,24.3275,24.28536900272216,24.328500000000016,24.285812500000084,24.05424999999998,23.81171250000009,24.12922500000004,1552924,60.55361960820807,0.0126954423452598,0.066872214,0.0126954423452598
24.325,24.3675,24.2675,24.295,24.425,24.33150000000002,24.293000000000085,24.060199999999977,23.814862500000096,24.126800000000035,951832,57.00776083025779,0.0116295746075749,0.066872214,0.0116295746075749
24.295,24.3075,24.235,24.2475,24.42185,24.33200000000002,24.29625000000009,24.06389999999998,23.81591250000009,24.124500000000037,825340,52.196918503969854,0.0110082945823353,0.066872214,0.0110082945823353
24.24875,24.3125,24.235,24.2625,24.414376,24.324250000000017,24.301875000000084,24.06824999999998,23.816812500000093,24.12277500000004,682564,53.53055347,0.009635281,0.066872214,0.009635281
24.26,24.3225,24.26,24.315,24.40720096,24.32025000000002,24.30962500000009,24.074899999999975,23.82041250000009,24.12256250000004,996072,57.95213609809288,0.008008609,0.066872214,0.008008609
24.3125,24.32,24.21125,24.25,24.40031292,24.30750000000002,24.313625000000084,24.080449999999978,23.82416250000009,24.121900000000043,1148964,51.42765864399153,0.006489394,0.066872214,0.006489394
24.25,24.27375,24.2125,24.2175,24.38896915,24.29550000000002,24.308625000000085,24.084499999999977,23.826862500000093,24.12177500000004,645816,48.48820203023501,0.007344513,0.066872214,0.006489394
24.3475,24.585,24.335,24.58,24.21125,24.317500000000017,24.320500000000088,24.09662499999997,23.833837500000094,24.12312500000004,3442088,69.45750935,0.012170802,0.066872214,0.006489394
24.57875,24.645,24.5725,24.62,24.2125,24.34700000000002,24.335250000000084,24.115624999999973,23.84116250000009,24.12442500000004,2871892,70.86680513916781,0.016224002,0.066872214,0.006489394
24.6175,24.635,24.58375,24.5975,24.2298,24.37125000000002,24.349000000000085,24.134474999999973,23.8474125,24.12530000000004,1596288,68.93983427114978,0.0187190202866382,0.066872214,0.006489394
24.5975,24.655,24.545,24.5825,24.246408,24.39675000000002,24.362625000000087,24.151174999999977,23.8540375,24.12607500000004,1417448,67.61975708,0.0204069439332672,0.066872214,0.006489394
24.58,24.6775,24.5725,24.6725,24.27092352,24.43450000000002,24.383000000000084,24.170924999999976,23.8613375,24.12727500000004,2112380,71.18495998625045,0.022824522,0.066872214,0.006489394
24.6725,24.745,24.64875,24.71,24.30344964,24.48075000000002,24.40637500000009,24.19157499999997,23.8692375,24.12862500000004,1965308,72.54156486,0.024947577,0.066872214,0.006489394
24.7125,24.735,24.6925,24.695,24.34760467,24.524000000000022,24.424125000000085,24.211424999999974,23.877237500000103,24.12951250000004,1196756,71.09962830781359,0.0268111122499448,0.066872214,0.006489394
24.76,24.825,24.6775,24.74,24.38734421,24.56650000000002,24.443375000000085,24.23112499999997,23.886037500000104,24.13088750000004,2153132,72.84359221,0.0288960229203695,0.066872214,0.006489394
24.7375,24.745,24.7075,24.74,24.43986290225152,24.61550000000002,24.46150000000009,24.25282499999997,23.893212500000104,24.13220000000004,1034152,72.84359221,0.0306070708807571,0.066872214,0.006489394
24.74,24.7475,24.625,24.6825,24.48607935398134,24.662000000000017,24.478750000000087,24.27067499999997,23.9052375,24.13308750000004,1350272,66.86425848551426,0.0311802239455621,0.066872214,0.006489394
24.6825,24.735,24.6575,24.7275,24.52674983150358,24.67675000000002,24.49712500000009,24.28742499999997,23.917937500000107,24.13433750000004,850380,69.00831385480446,0.0320224098838333,0.066872214,0.006489394
24.725,24.7425,24.6725,24.675,24.562539851723148,24.682250000000018,24.514625000000088,24.30422499999997,23.930112500000103,24.13443750000004,724008,63.81998524,0.0319138952931154,0.066872214,0.006489394
24.6725,24.7175,24.64875,24.69625,24.59403506951637,24.69212500000001,24.53168750000009,24.322299999999974,23.942750000000107,24.13426875000004,1378816,64.96807124404029,0.031926795,0.066872214,0.006489394
24.69625,24.70125,24.67375,24.695,24.621750861174405,24.703375000000012,24.550062500000088,24.33964999999997,23.956325000000103,24.13429375000004,777024,64.83773377846967,0.0314466656946682,0.066872214,0.006489394
24.6775,24.9875,24.6575,24.9875,24.646140757833475,24.73487500000002,24.58468750000009,24.36179999999997,23.973850000000105,24.13560625000004,2814092,76.64500641059433,0.033489357,0.066872214,0.006489394
24.99,25.0325,24.965,24.98125,24.6575,24.762000000000015,24.62137500000009,24.38012499999997,23.990237500000102,24.13670000000004,2367704,76.05731069,0.0337663397166029,0.066872214,0.006489394
24.98,25.02,24.9525,24.9775,24.6575,24.790250000000015,24.65712500000009,24.398824999999967,24.01003750000011,24.13812500000004,1526796,75.68233842920613,0.033175894,0.066872214,0.006489394
24.975,24.99,24.945,24.9775,24.7175,24.814000000000014,24.690250000000088,24.417024999999967,24.03016250000011,24.13971250000004,1518568,75.68233842920613,0.03240339,0.066872214,0.006489394
24.9775,24.99,24.905,24.96,24.7679,24.83600000000002,24.72575000000009,24.43667499999997,24.04943750000011,24.139793750000035,1295580,73.71539213,0.029250265,0.066872214,0.006489394
24.96,24.98875,24.9475,24.97375,24.810236,24.865125000000017,24.763562500000088,24.45679999999997,24.06912500000011,24.14025000000004,1552100,74.28098206885664,0.0236412104497017,0.066872214,0.006489394
24.975,24.985,24.9575,24.9575,24.84579824,24.88812500000002,24.78243750000009,24.47694999999997,24.08925000000011,24.140775000000037,1010444,72.30091759425979,0.0235345738765847,0.066872214,0.006489394
24.89,25.0,24.8375,24.9775,25.0325,24.91837500000002,24.80031250000009,24.496799999999965,24.109875000000116,24.14142500000004,1732948,73.24617248175907,0.023662983,0.066872214,0.006489394
24.98,24.9975,24.915,24.9275,25.0286,24.941500000000016,24.81681250000009,24.51234999999997,24.129075000000107,24.14176250000004,1329664,67.0827869,0.0227969785731563,0.066872214,0.006489394
24.9275,24.94,24.8875,24.92625,25.024778,24.96462500000002,24.83400000000009,24.52727499999997,24.146287500000103,24.14247500000004,806640,66.9311561,0.021345659,0.066872214,0.006489394
24.92625,24.9575,24.92125,24.9475,25.02103244,24.96062500000001,24.847750000000087,24.54319999999997,24.16538750000011,24.14341250000004,818036,68.24522742039377,0.020811772,0.066872214,0.006489394
24.9475,24.98,24.93875,24.96,25.01736179,24.95850000000002,24.86025000000009,24.55874999999997,24.18388750000011,24.14450000000004,664448,69.02496329469486,0.0205035924924893,0.066872214,0.006489394
24.9625,24.98375,24.9425,24.95,25.01376456,24.955750000000016,24.87300000000009,24.574749999999973,24.201887500000108,24.14558750000004,727320,67.59499077185507,0.0197703494869742,0.066872214,0.006489394
24.94875,24.9875,24.9475,24.9725,25.01023926426848,24.955250000000017,24.88462500000009,24.590999999999973,24.21951250000011,24.14656250000004,645140,69.14391282252853,0.0194151383680304,0.066872214,0.006489394
24.98,25.115,24.965,25.0075,24.8375,24.96000000000001,24.89800000000009,24.60774999999997,24.23576250000011,24.14796250000004,2741464,71.43148735566447,0.0190897139259848,0.066872214,0.006489394
25.0075,25.0375,24.97375,25.0,24.84305,24.962625000000017,24.91387500000009,24.621399999999976,24.25181250000011,24.14913750000004,1536520,70.22995711500371,0.0176354975257022,0.066872214,0.006489394
25.0025,25.02,24.965,24.9875,24.848489,24.965625000000017,24.926875000000088,24.63429999999997,24.266487500000107,24.150418750000043,1057424,68.17177846128985,0.0163887448875562,0.066872214,0.006489394
24.9875,24.99875,24.9375,24.9975,24.85381922,24.96762500000002,24.94300000000009,24.647749999999974,24.28111250000011,24.151743750000048,919412,68.95560249,0.0136526404119019,0.066872214,0.006489394
24.9975,25.0,24.94625,24.9575,24.8590428356,24.97062500000002,24.95606250000009,24.66044999999997,24.294600000000116,24.15241875000004,981444,62.34208924684749,0.0101920513064097,0.066872214,0.006489394
24.9575,24.9725,24.93375,24.9575,24.864161978888,24.973750000000017,24.96918750000009,24.67339999999997,24.30850000000011,24.152468750000047,1080316,62.342089246847486,0.003449407,0.066872214,0.003449407
24.95625,25.0025,24.9525,24.9825,24.86917873931024,24.97725000000002,24.968937500000088,24.687749999999973,24.322275000000115,24.152856250000045,1573324,64.78990776986295,0.00341967,0.066872214,0.00341967
24.965,25.2475,24.965,25.105,24.874095164524032,24.991750000000017,24.97512500000009,24.704999999999973,24.33702500000011,24.153443750000047,2579980,73.78265625059421,0.00585284,0.066872214,0.00341967
25.105,25.1125,25.015,25.045,24.88903135794307,25.00125000000002,24.97850000000009,24.719099999999976,24.35150000000011,24.154193750000044,978744,65.02290991019984,0.006340941,0.066872214,0.00341967
25.045,25.045,24.895,24.9275,25.2475,24.996750000000016,24.97600000000009,24.730549999999976,24.364500000000117,24.154231250000045,1097012,52.00230555835564,0.006587083,0.066872214,0.00341967
24.9275,24.9325,24.85,24.9225,25.24045,24.98825000000002,24.974125000000093,24.741449999999976,24.37532500000011,24.15425625000005,1224256,51.529440752764735,0.006830001,0.066872214,0.00341967
24.9275,24.9275,24.8475,24.89375,25.224832,24.977625000000018,24.97012500000009,24.752574999999972,24.385662500000112,24.15517500000005,1450548,48.78260968685439,0.007385247,0.066872214,0.00341967
24.89375,24.9025,24.785,24.865,25.20219208,24.965375000000016,24.96550000000009,24.762674999999977,24.39568750000012,24.15578750000005,1373992,46.13420558768045,0.008245795,0.066872214,0.00341967
24.8675,24.875,24.83,24.8525,25.16881671,24.950875000000018,24.95925000000009,24.77322499999997,24.40513750000012,24.156262500000054,822288,44.99054456799287,0.009123417,0.066872214,0.00341967
24.81,24.8125,24.58,24.7075,25.138111376512,24.92587500000002,24.94825000000009,24.78027499999998,24.41301250000012,24.15581875000005,2868532,34.352247734777904,0.01266352332709,0.066872214,0.00341967
24.7075,24.7375,24.6375,24.6725,25.0823002388608,24.897375000000014,24.93556250000009,24.78717499999998,24.42071250000012,24.15555625000005,1342096,32.3630195,0.0159246820966333,0.066872214,0.00341967
24.6725,24.76,24.6675,24.755,25.03207021497472,24.87462500000002,24.92593750000009,24.79637499999998,24.42828750000012,24.155556250000053,1184780,41.031102326876784,0.0171231465950088,0.066872214,0.00341967
24.7575,24.76,24.6625,24.67,24.986863193477244,24.83112500000002,24.911437500000087,24.804824999999983,24.43436250000012,24.15535625000005,1142536,35.92298443607656,0.0192631635609745,0.066872214,0.00341967
24.67,24.69,24.64625,24.66,24.94617687412952,24.792625000000022,24.89693750000009,24.812774999999977,24.44051250000012,24.15700625000005,895112,35.36517065075832,0.021112781,0.065792701,0.00341967
24.66125,24.67,24.63,24.65,24.909559186716567,24.76487500000002,24.88081250000009,24.81947499999998,24.447187500000123,24.158118750000053,1297364,34.783503102981086,0.022605976,0.063103096,0.00341967
24.65125,24.6625,24.61875,24.6625,24.87660326804491,24.73887500000002,24.86356250000009,24.827724999999976,24.454087500000124,24.15975625000005,1458856,36.19617239792008,0.0233440558405327,0.060210194,0.00341967
24.545,24.705,24.4725,24.495,24.846942941240417,24.69900000000002,24.838312500000093,24.83327499999998,24.458887500000124,24.160256250000057,2707576,27.576183888983092,0.026106017,0.056048093,0.00341967
24.495,24.5575,24.4625,24.5475,24.802009788291567,24.667250000000017,24.816312500000087,24.83262499999997,24.46462500000012,24.160893750000056,1252080,32.96478711945957,0.0274063289436942,0.0509026238162015,0.00341967
24.5475,24.5525,24.3575,24.3825,24.75447841793075,24.62025000000002,24.78556250000009,24.827874999999977,24.471750000000124,24.16083125000005,1766272,26.333318503273773,0.03050683562964,0.0489874218491366,0.00341967
24.385,24.39,24.3075,24.3475,24.69096187106183,24.58425000000002,24.755062500000086,24.82287499999997,24.478675000000127,24.16085625000005,1561544,25.17635138036356,0.033475311,0.0489874218491366,0.00341967
24.3525,24.3575,24.2925,24.30625,24.62193873,24.547625000000014,24.72250000000009,24.81734999999998,24.484262500000128,24.160350000000054,936532,23.846565096290007,0.0361359661547422,0.0489874218491366,0.00341967
24.305,24.32,24.2325,24.26375,24.55605098741656,24.498500000000018,24.68656250000009,24.80917499999998,24.490050000000128,24.160618750000054,1389240,22.526393499783826,0.038252163,0.0489874218491366,0.00341967
24.2625,24.3325,24.26,24.3325,24.491340789933247,24.464750000000016,24.64793750000009,24.801624999999973,24.49660000000013,24.16071875000005,1034968,29.340995890194502,0.0369193828623616,0.0489874218491366,0.00341967
24.2,24.49,24.2,24.445,24.2,24.443250000000017,24.61793750000009,24.79662499999997,24.50402500000013,24.161643750000056,2894180,38.8237427,0.034479744,0.0489874218491366,0.00341967
24.44625,24.4475,24.215,24.2625,24.2,24.404500000000017,24.584687500000086,24.787074999999973,24.50910000000013,24.161356250000058,1964908,31.45007780229093,0.034686931,0.0489874218491366,0.00341967
24.2625,24.3225,24.22875,24.3125,24.2,24.369500000000013,24.554187500000086,24.778524999999973,24.51567500000013,24.161018750000057,1701608,35.087598650949474,0.0335912128634749,0.0489874218491366,0.00341967
24.31,24.3625,24.25,24.265,24.2058,24.346500000000013,24.522750000000087,24.770174999999973,24.520425000000127,24.16051875000005,1346008,33.28083625,0.0326011361512103,0.0489874218491366,0.00341967
24.2625,24.2625,24.1525,24.18,24.49,24.30975000000001,24.488500000000087,24.75922499999997,24.52332500000013,24.158956250000056,1733136,30.27640857438628,0.0321709192052877,0.0489874218491366,0.00341967
24.1825,24.21875,24.1075,24.1425,24.48325,24.28575000000001,24.453000000000085,24.74857499999997,24.52640000000013,24.156981250000054,1592124,29.03123454618465,0.031419022,0.0489874218491366,0.00341967
24.1425,24.21,24.13,24.17,24.46822,24.26800000000001,24.426125000000088,24.738049999999976,24.53017500000013,24.155256250000058,1661076,31.263765767301575,0.031472202,0.0489874218491366,0.00341967
26.065,26.0875,25.8575,25.8825,24.1075,24.42562500000001,24.486625000000085,24.761799999999976,24.550725000000128,24.162368750000056,10087260,77.89591396772128,0.0603067009391345,0.0603067009391345,0.00341967
25.88,25.8925,25.6875,25.7475,24.13,24.574000000000016,24.536250000000088,24.776999999999976,24.569400000000133,24.16876875000006,3462464,73.65379644297856,0.074656844,0.074656844,0.00341967
25.7475,25.7775,25.695,25.75,24.16915,24.715750000000018,24.59025000000009,24.79237499999997,24.58625000000013,24.17534375000006,2219660,73.68237929532621,0.086008223,0.086008223,0.00341967
25.74875,25.7975,25.7425,25.7825,24.207517,24.849500000000013,24.646375000000088,24.808474999999977,24.603650000000133,24.182806250000063,1503904,74.07612469,0.095637013,0.095637013,0.00341967
25.7825,25.925,25.745,25.87875,24.24511666,25.01112500000001,24.707812500000088,24.82649999999997,24.62176250000013,24.19180000000006,2637908,75.25679040486744,0.1048442237387966,0.1048442237387966,0.00341967
25.88,25.95,25.8575,25.9375,24.28196433,25.17362500000001,24.77156250000009,24.846049999999973,24.64136250000013,24.20085000000006,2138928,75.97601397632152,0.1131306874575816,0.1131306874575816,0.00341967
25.9375,25.9375,25.735,25.7475,24.318075040264,25.321875000000013,24.83418750000009,24.861524999999972,24.65916250000013,24.208625000000065,2066868,68.99153375895085,0.1173396774154979,0.1173396774154979,0.00341967
25.7075,26.0575,25.7075,25.99,24.353463539458723,25.50287500000001,24.90631250000009,24.88217499999997,24.67956250000013,24.216900000000063,3090732,72.47013390651985,0.1231732288569294,0.1231732288569294,0.00341967
25.9925,26.0125,25.9275,25.9325,24.38814426866955,25.68187500000001,24.98381250000009,24.901274999999977,24.69903750000013,24.224925000000063,2018240,70.45196224160456,0.1261812578745362,0.1261812578745362,0.00341967
25.9325,25.975,25.875,25.93375,24.42213138329616,25.85825000000001,25.06312500000009,24.921399999999977,24.716875000000133,24.232581250000063,1137448,70.47121405,0.1276497360521017,0.1276497360521017,0.00341967
25.93375,25.9425,25.875,25.93,24.455438755630237,25.86300000000001,25.14431250000009,24.94147499999997,24.73437500000013,24.24029375000006,956448,70.32318487654118,0.1274699901917203,0.1276497360521017,0.00341967
25.93,26.0225,25.92,26.01125,24.48807998051763,25.88937500000001,25.23168750000009,24.96274999999997,24.752975000000127,24.250806250000064,1117520,71.70977695,0.1261525724305846,0.1276497360521017,0.00341967
26.01,26.035,25.995,26.0275,24.52006838090728,25.91712500000001,25.31643750000009,24.984099999999977,24.77142500000013,24.26148125000006,1157416,71.99163718888815,0.1241373513069183,0.1276497360521017,0.00341967
26.0275,26.11,26.0225,26.0875,24.55141701328913,25.94762500000001,25.398562500000093,25.00684999999997,24.79080000000013,24.272093750000064,1697620,73.05895665530508,0.1222245763123465,0.1276497360521017,0.00341967
26.03,26.135,25.92,25.9725,24.613760332757565,25.95700000000001,25.48406250000009,25.02684999999998,24.80892500000013,24.28216875000006,2234768,67.73140050140265,0.1160801111548866,0.1276497360521017,0.00341967
25.9675,26.03,25.95,25.985,24.70503471279211,25.961750000000013,25.56768750000009,25.046399999999977,24.82707500000013,24.292406250000063,1010344,68.00451211186073,0.1088246375964423,0.1276497360521017,0.00341967
25.9875,26.05,25.9875,26.0325,24.790832630024585,25.99025000000001,25.656062500000093,25.067049999999977,24.84422500000013,24.303093750000063,731968,69.07561072700042,0.098851448,0.1276497360521017,0.00341967
26.0325,26.0825,26.0,26.0775,24.871482672223102,25.999000000000013,25.75093750000009,25.088849999999976,24.86157500000013,24.31429375000006,670520,70.09692672181964,0.084073126,0.1276497360521017,0.00341967
26.08,26.1,26.06,26.09,24.94729371188972,26.014750000000014,25.84831250000009,25.110699999999973,24.87922500000013,24.32445625000006,641104,70.38946816022465,0.0618713341282088,0.1276497360521017,0.00341967
26.08875,26.08875,26.02,26.0325,25.018556089176336,26.02462500000001,25.94143750000009,25.132199999999976,24.89632500000013,24.334618750000065,931916,67.13583577,0.0169200839951406,0.1276497360521017,0.00341967
26.0325,26.08125,26.0275,26.0475,25.08554272382576,26.03637500000001,25.949687500000092,25.15399999999998,24.913700000000127,24.344931250000062,1084156,67.55713254,0.017138485,0.1276497360521017,0.00341967
26.11,26.34375,26.1075,26.33,25.14851016039621,26.068250000000013,25.978812500000096,25.18094999999997,24.934350000000126,24.356700000000064,3054132,74.25174222350991,0.0198984941758913,0.1276497360521017,0.00341967
26.3275,26.385,26.2975,26.37,25.244129347564517,26.102500000000013,26.00981250000009,25.206249999999976,24.95562500000013,24.36882500000006,1314416,75.03720474,0.02216591,0.1276497360521017,0.00341967
26.37,26.3775,26.2625,26.275,25.358216412808066,26.12125000000001,26.03443750000009,25.23084999999997,24.97497500000013,24.38108125000006,1331044,69.60627356754428,0.0223181713688935,0.1276497360521017,0.00341967
26.275,26.33625,26.2675,26.335,25.460894771527258,26.157500000000017,26.057250000000096,25.25899999999997,24.99477500000013,24.39389375000006,1249728,71.03228879,0.023724381,0.1276497360521017,0.00341967
