open,high,low,close,psar,sma10,sma20,sma50,sma100,sma200,Volume,RSI,BBW,bbhj,bbl
157.14,158.09,157.09,157.985,161.84443199999998,159.94049999999976,159.63324999999992,155.75789999999958,153.70904999999982,155.20779999999934,19325,48.04645136731934,0.0313106247105144,0.074414914,0.005620682
157.98,158.09,157.49,157.66,161.46407743999998,159.62449999999973,159.58874999999992,155.84129999999956,153.75604999999982,155.19609999999932,26031,45.96464626142369,0.032635955,0.074414914,0.005620682
157.65,157.98,157.48,157.95,161.11415124479998,159.29249999999973,159.57474999999994,155.94189999999958,153.8054499999998,155.18739999999931,45798,48.124576516418514,0.033038423,0.074414914,0.005620682
158.28,158.36,156.87,157.16,160.7922191,158.88049999999973,159.50124999999994,156.02149999999958,153.84554999999983,155.18194999999932,38274,43.07348208835735,0.0352766178484912,0.074414914,0.005620682
157.18,157.18,156.25,156.57,160.3999972306944,158.42249999999973,159.36174999999994,156.11849999999956,153.88124999999982,155.1758999999993,27614,39.72041710124506,0.038786503,0.074414914,0.005620682
156.58,156.72,156.16,156.2,159.9019975630111,157.91449999999972,159.19724999999994,156.20629999999957,153.91374999999982,155.1688499999993,19464,37.736480551362426,0.042490643,0.074414914,0.005620682
156.19,156.53,155.83,156.47,159.3781179041895,157.41449999999972,159.03924999999995,156.29469999999958,153.9473499999998,155.1644499999993,21669,40.08813517489911,0.044973102,0.074414914,0.005620682
156.56,156.62,156.32,156.36,158.8104190395192,157.17049999999972,158.87274999999994,156.38469999999958,153.9824499999998,155.1601499999993,16890,39.43465632150863,0.047152362,0.074414914,0.005620682
156.36,156.94,156.36,156.75,158.33355199319612,157.02949999999973,158.72374999999994,156.47549999999958,154.0209499999998,155.15554999999932,18326,42.98339210390255,0.048302943,0.074414914,0.005620682
156.76,156.76,156.3,156.42,157.93298367428474,156.9524999999997,158.5472499999999,156.55749999999955,154.0553499999998,155.1517499999993,24357,40.80471035501563,0.0493922392426058,0.074414914,0.005620682
156.49,156.49,155.865,155.87,157.59650628639918,156.7409999999997,158.34074999999996,156.6330999999996,154.0843499999998,155.13754999999932,11307,37.40202595539813,0.0507948251583844,0.074414914,0.005620682
155.82,156.12,155.35,155.95,157.3138652805753,156.5699999999997,158.09724999999997,156.71909999999957,154.11534999999978,155.11999999999932,13765,38.20916327371447,0.050361874,0.074414914,0.005620682
155.93,156.0,155.74,155.91,156.96036953007174,156.3659999999997,157.82924999999994,156.78489999999957,154.15174999999977,155.09879999999933,4986,37.945709444966205,0.0482614,0.074414914,0.005620682
156.0,157.56,155.99,157.56,155.35,156.40599999999972,157.64324999999994,156.88889999999955,154.21174999999977,155.0852499999993,15600,52.49610612510909,0.0439476724279911,0.074414914,0.005620682
157.58,157.58,157.13,157.13,155.39419999999998,156.4619999999997,157.44224999999994,156.98989999999955,154.26844999999977,155.0697999999993,6679,49.25479493452703,0.039011261,0.074414914,0.005620682
157.05,157.07,156.81,156.95,155.481632,156.53699999999972,157.22574999999995,157.08549999999957,154.3253499999998,155.0533749999993,11331,47.92094269183373,0.0320457527442366,0.074414914,0.005620682
156.94,157.28,156.88,156.89,155.5655667,156.57899999999972,156.99674999999996,157.16889999999955,154.3818499999998,155.0369749999993,16789,47.45957573378761,0.020368501,0.074414914,0.005620682
157.23,158.13,157.14,158.0,155.6461441,156.7429999999997,156.95674999999994,157.27849999999955,154.4463499999998,155.02037499999932,16332,55.91553891392025,0.0184699353671922,0.074414914,0.005620682
157.99,158.36,157.99,158.12,155.7951754,156.8799999999997,156.95474999999993,157.39489999999955,154.51264999999978,155.00407499999932,14225,56.72637988794822,0.018386695797171,0.074414914,0.005620682
158.13,159.39,158.11,159.27,156.00036137547775,157.16499999999974,157.05874999999995,157.52969999999954,154.59144999999978,154.99612499999932,21395,63.630238402859646,0.022420020710661,0.074414914,0.005620682
159.27,159.41,158.83,158.83,156.33932523792998,157.46099999999976,157.10099999999994,157.65869999999953,154.6670499999998,154.99072499999932,11863,59.70539995049875,0.0239815294795002,0.074414914,0.005620682
158.87,159.1,158.68,158.87,156.7078062093784,157.75299999999976,157.16149999999996,157.79289999999955,154.73714999999982,154.98607499999932,7702,59.947270145630114,0.0257591919489938,0.074414914,0.005620682
158.86,158.92,158.03,158.13,157.03206946425297,157.97499999999974,157.17049999999995,157.9114999999995,154.8024499999998,154.9790249999993,12373,53.543988085187095,0.0259547623955758,0.074414914,0.005620682
158.12,158.12,157.63,157.74,157.3174211285426,157.99299999999977,157.19949999999997,158.01649999999955,154.8631499999998,154.9710249999993,14333,50.48343650840352,0.026141016,0.074414914,0.005620682
157.07,157.22,156.26,156.8,159.41,157.95999999999975,157.21099999999996,158.09529999999953,154.9141499999998,154.9561249999993,32983,43.96107035984284,0.0259905072599707,0.074414914,0.005620682
156.83,157.11,156.32,156.47,159.347,157.91199999999975,157.22449999999998,158.13869999999957,154.9661499999998,154.9395749999993,20964,41.91376012299771,0.025689754467589,0.074414914,0.005620682
156.53,157.55,156.53,157.42,159.28526,157.96499999999975,157.27199999999996,158.17829999999955,155.0245499999998,154.92757499999928,11870,49.24221488784495,0.0253165829412845,0.074414914,0.005620682
157.38,157.38,156.92,157.1,159.2247548,157.87499999999972,157.30899999999994,158.18329999999955,155.0845499999998,154.91282499999932,6000,47.08718673621648,0.024775195,0.074414914,0.005620682
157.15,157.2,156.41,156.6,159.1654597,157.72299999999973,157.30149999999995,158.17869999999957,155.1375499999998,154.8951249999993,13979,43.8574754086082,0.0248994353170871,0.074414914,0.005620682
156.57,156.69,156.21,156.56,159.1073505,157.4519999999997,157.30849999999995,158.16209999999955,155.1909499999998,154.87637499999929,8070,43.59983116679771,0.0247497341228277,0.074414914,0.005620682
156.56,156.84,156.44,156.81,158.9914564895232,157.24999999999972,157.35549999999995,158.14369999999954,155.2486499999998,154.8595749999993,11515,45.745094093131215,0.02349315,0.074414914,0.005620682
156.25,156.25,155.38,156.05,158.88019822994227,156.96799999999973,157.36049999999994,158.09369999999956,155.2965499999998,154.8435749999993,21620,40.67946255608025,0.023304901,0.074414914,0.005620682
156.08,156.78,156.08,156.74,158.67018633614572,156.82899999999975,157.40199999999993,158.06389999999956,155.3541499999998,154.8317249999993,13882,46.47466543210911,0.0220502925461622,0.074414914,0.005620682
156.8,156.99,156.54,156.61,158.47277515597696,156.71599999999975,157.35449999999994,158.02349999999956,155.4190499999998,154.8209249999993,5805,45.57136024540706,0.0224613244034444,0.074414914,0.005620682
156.67,156.95,156.47,156.95,158.28720864661835,156.73099999999974,157.34549999999993,157.97529999999958,155.4855499999998,154.81602499999929,8950,48.39636248182988,0.0225427366371245,0.074414914,0.005620682
156.92,157.385,156.58,157.17,158.11277612782126,156.80099999999973,157.35649999999993,157.92889999999957,155.5534499999998,154.80937499999928,14779,50.1975962,0.0224492118562856,0.074414914,0.005845911
157.21,157.56,156.7,156.87,157.9488096,156.74599999999973,157.35549999999995,157.8736999999996,155.6186499999998,154.80132499999928,12761,47.74996453691014,0.0224630515626854,0.074414914,0.006030315
156.93,157.03,156.53,156.64,157.7946809865429,156.69999999999976,157.28749999999994,157.81269999999958,155.68414999999982,154.79107499999927,24443,45.90203115981878,0.0224756982610944,0.074414914,0.006030315
156.93,157.72,156.85,157.13,155.38,156.75299999999976,157.23799999999991,157.76069999999956,155.75134999999983,154.77982499999928,24920,50.31369940355143,0.021960568,0.074414914,0.006030315
157.07,157.61,156.84,156.93,155.4268,156.78999999999974,157.12099999999992,157.70029999999957,155.81624999999983,154.76922499999927,15025,48.57256799203229,0.0185306016897697,0.074414914,0.006030315
156.86,157.275,156.86,157.18,155.47266399999998,156.82699999999974,157.03849999999994,157.64389999999958,155.8841499999998,154.75929999999926,11076,50.86164604030614,0.0156427279510268,0.074414914,0.006030315
157.115,157.53,157.115,157.48,155.5176107,156.96999999999974,156.9689999999999,157.57709999999958,155.9518499999998,154.75079999999926,8582,53.534424786463966,0.0117979575907389,0.074414914,0.006030315
157.455,157.79,157.36,157.56,155.5616585,157.05199999999974,156.9404999999999,157.50289999999956,156.0184499999998,154.74029999999928,9295,54.24907851875686,0.0103091513061101,0.074414914,0.006030315
157.53,157.59,156.75,156.98,155.6507922,157.08899999999974,156.9024999999999,157.41689999999957,156.0792499999998,154.7235999999993,18183,48.43302214378056,0.009201676,0.074414914,0.006030315
156.99,156.99,156.53,156.66,155.73636047876096,157.05999999999975,156.8954999999999,157.32709999999955,156.13394999999983,154.70709999999926,25609,45.53257395708478,0.00928527,0.074414914,0.006030315
157.54,157.61,156.74,157.12,155.8185060596105,157.05499999999975,156.92799999999994,157.24389999999957,156.19194999999982,154.69594999999924,14147,50.15371160714012,0.009013881,0.074414914,0.006030315
157.13,158.04,156.98,157.86,155.8973658172261,157.15399999999974,156.9499999999999,157.17169999999956,156.26054999999982,154.69024999999922,17232,56.54143377260496,0.0100628669130462,0.074414914,0.006030315
157.95,157.97,157.74,157.81,156.02592386819254,157.27099999999976,156.98549999999992,157.15189999999956,156.3148499999998,154.6851999999992,9680,56.01907119,0.011120952,0.074414914,0.006030315
157.79,158.19,157.79,157.97,156.14676843610098,157.35499999999973,157.05399999999992,157.14809999999954,156.3644499999998,154.68099999999922,11042,57.37611218470224,0.0121301191013986,0.074414914,0.006030315
157.96,158.075,157.83,157.93,156.31022696121292,157.45499999999976,157.12249999999992,157.16289999999955,156.4123499999998,154.6777499999992,11980,56.90340573893325,0.0126857930593153,0.074414914,0.006030315
157.92,158.035,157.68,158.02,156.46060880431588,157.53899999999973,157.1829999999999,157.16359999999958,156.46074999999982,154.67489999999918,12925,57.74690772003478,0.0134668253485267,0.074414914,0.006030315
158.04,158.07,157.65,157.89,156.5989600999706,157.57999999999976,157.27499999999992,157.16819999999956,156.50474999999983,154.6721499999992,25938,56.04069873875193,0.012260391642467,0.074414914,0.006030315
157.63,158.19,156.98,157.1,156.72624329197296,157.53399999999974,157.29299999999992,157.15119999999956,156.5465499999998,154.66629999999918,18889,46.96033756704469,0.0119083364724006,0.074414914,0.006030315
157.05,157.91,156.88,157.74,156.84334382861513,157.60999999999973,157.34949999999992,157.16279999999958,156.5921499999998,154.66349999999915,11195,53.52955953211554,0.01144669583645,0.074414914,0.006030315
157.75,157.75,157.42,157.42,156.88,157.68599999999975,157.3729999999999,157.17979999999957,156.64914999999982,154.6603999999992,4800,50.18281261938328,0.01120875,0.074414914,0.006030315
157.4,157.42,156.99,157.06,156.88,157.67999999999975,157.36749999999992,157.19699999999958,156.7016499999998,154.65559999999917,7281,46.649263,0.0112897701355734,0.074414914,0.006030315
157.08,157.13,156.9,157.12,158.19,157.60599999999974,157.37999999999994,157.20999999999955,156.7523499999998,154.6492499999992,4500,47.31511190535692,0.0110146273036677,0.074414914,0.006030315
157.1,157.16,156.97,157.04,158.1642,157.52899999999974,157.39999999999995,157.22359999999955,156.80414999999982,154.6389999999992,7388,46.48211277655523,0.0103481001446317,0.074414914,0.007602623
157.03,157.04,156.87,156.9,158.138916,157.42199999999974,157.38849999999996,157.22659999999956,156.85104999999982,154.62694999999923,10755,44.989395479529335,0.010617578017379,0.074414914,0.007602623
157.27,158.02,157.15,157.99,158.0881594,157.42799999999974,157.44149999999996,157.25799999999956,156.90774999999982,154.62254999999922,31232,56.65937345019034,0.010758067,0.074414914,0.007602623
158.07,158.53,158.07,158.34,156.87,157.45999999999975,157.49949999999995,157.30739999999955,156.97024999999982,154.62129999999922,15249,59.62147725928576,0.0117179890508229,0.074414914,0.007602623
158.39,158.85,158.36,158.56,156.9032,157.52699999999976,157.55349999999993,157.35959999999957,157.0393499999998,154.6241999999992,11823,61.40695112824173,0.0130985098132386,0.074414914,0.007602623
158.56,158.57,158.18,158.43,156.981072,157.65999999999977,157.59699999999992,157.40999999999957,157.0974499999998,154.63094999999922,13316,59.72631329699696,0.0139642936593759,0.074414914,0.007602623
158.44,159.4,158.43,159.13,157.0558291,157.79899999999975,157.70449999999994,157.44139999999956,157.1651499999998,154.6478499999992,22889,65.24256079,0.0158319205043664,0.074414914,0.007602623
159.115,159.7,158.92,159.7,157.1964794,158.02699999999976,157.85649999999993,157.49279999999956,157.2413499999998,154.6668999999992,23662,68.96965567888297,0.0181148455586683,0.074414914,0.007602623
159.7,159.88,159.46,159.75,157.39676102297602,158.29599999999976,157.98799999999991,157.54879999999957,157.3171499999998,154.68984999999918,36534,69.28083584226829,0.0203481022506918,0.074414914,0.007602623
158.63,159.93,157.68,158.87,157.6450849206784,158.47099999999978,158.03849999999994,157.58839999999955,157.3786499999998,154.7104999999992,35274,58.21557079620876,0.0208935280277495,0.074414914,0.007602623
158.84,159.79,158.81,159.48,157.68,158.71499999999978,158.12199999999993,157.61799999999957,157.4482499999998,154.7342999999992,13400,62.66676161100308,0.022280774,0.074414914,0.007602623
159.5,159.5,158.81,159.28,157.68,158.95299999999978,158.18749999999994,157.64119999999954,157.5180499999998,154.7581999999992,10068,60.39507656858908,0.023138948,0.074414914,0.007602623
159.34,159.41,158.72,158.9,157.95000000000002,159.04399999999978,158.23599999999993,157.63379999999958,157.5817499999998,154.78219999999916,14616,56.22469083432054,0.0234025863124402,0.074414914,0.007602623
158.93,159.14,158.64,158.8,158.1876,159.08999999999978,158.27499999999992,157.63319999999956,157.6459499999998,154.81599999999918,8674,55.14553020300129,0.023560733,0.074414914,0.007602623
158.75,159.04,158.64,158.94,158.396688,159.1279999999998,158.32749999999993,157.63459999999955,157.7137499999998,154.85414999999918,12788,56.40703285179348,0.0237142031496613,0.074414914,0.007602623
158.86,159.28,158.49,158.63,159.93,159.14799999999977,158.40399999999994,157.64459999999957,157.7780499999998,154.8868499999992,22334,52.861815583118826,0.022648761,0.074414914,0.007602623
158.16,158.48,157.6,157.61,159.90120000000002,158.9959999999998,158.39749999999992,157.64199999999957,157.8292499999998,154.9135999999992,15446,43.233448485709005,0.0227821229474449,0.074414914,0.007602623
157.54,157.95,156.97,157.66,159.809152,158.7919999999998,158.40949999999992,157.65919999999957,157.8772499999998,154.9436999999992,16316,43.77408036164189,0.0224884990683252,0.074414914,0.007602623
157.6,157.89,157.5,157.88,159.63880288,158.60499999999982,158.45049999999992,157.68739999999957,157.9130499999998,154.97499999999923,7489,46.201884026890255,0.021337852,0.074414914,0.007602623
157.9,158.36,157.84,158.11,159.4786747,158.52899999999983,158.49999999999991,157.7011999999996,157.9397499999998,155.0107499999992,10912,48.696007760113424,0.0200194752381354,0.074414914,0.007602623
158.15,158.15,157.26,157.28,159.3281542,158.3089999999998,158.51199999999992,157.70479999999958,157.9440499999998,155.03249999999923,11128,41.26180952038122,0.0194973811431252,0.074414914,0.007602623
157.28,157.48,157.23,157.28,159.18666497128194,158.1089999999998,158.5309999999999,157.71839999999958,157.9485499999998,155.05924999999922,16766,41.26180952038122,0.0185856298112731,0.074414914,0.007602623
157.3,157.65,156.93,157.16,159.05366507300502,157.9349999999998,158.48949999999994,157.73039999999958,157.94624999999982,155.08549999999923,44971,40.23193521369687,0.0198759108474249,0.074414914,0.007602623
157.17,157.71,155.99,156.77,158.88377186716465,157.7319999999998,158.41099999999994,157.72959999999958,157.93664999999982,155.11079999999924,18636,36.99970517904698,0.0220241017718318,0.074414914,0.007602623
156.8,157.68,156.64,157.52,158.59439468044818,157.5899999999998,158.35899999999992,157.7589999999996,157.9263499999998,155.14074999999923,12704,45.98668045523616,0.022544884909804,0.074414914,0.007602623
157.53,158.15,157.49,158.02,158.33395521240337,157.52899999999983,158.33849999999993,157.7845999999996,157.92424999999983,155.17574999999923,13562,51.00455811152136,0.022619493,0.074414914,0.007602623
158.0,158.05,157.83,157.88,158.15,157.5559999999998,158.27599999999993,157.80999999999958,157.91674999999984,155.2095499999993,4400,49.61469434121494,0.022276849,0.074414914,0.007602623
157.86,157.86,157.42,157.44,158.15,157.5339999999998,158.16299999999993,157.8197999999996,157.89754999999982,155.23509999999928,7580,45.42513102872051,0.0211258731258422,0.074414914,0.007602623
157.41,157.41,156.9,157.12,158.05,157.4579999999998,158.0314999999999,157.81879999999958,157.87384999999983,155.26042499999926,16752,42.607242245771545,0.0197518658369216,0.074414914,0.007602623
157.09,157.22,156.95,157.07,157.86,157.35399999999976,157.94149999999993,157.82279999999955,157.84824999999984,155.28617499999925,16337,42.16708691293479,0.019811257,0.074414914,0.007602623
157.98,159.45,157.93,159.19,155.99,157.5449999999998,157.92699999999994,157.87379999999956,157.8432499999998,155.32267499999926,22495,60.70353638045241,0.01914415,0.074414914,0.007602623
159.25,159.32,158.76,158.98,156.0592,157.71499999999978,157.91199999999992,157.91079999999957,157.83574999999982,155.35817499999928,16560,58.69660473648081,0.018527468,0.074414914,0.007602623
158.92,159.28,158.84,158.98,156.127016,157.89699999999976,157.9159999999999,157.9517999999996,157.82604999999978,155.39502499999926,15225,58.69660473648081,0.018668582,0.074414914,0.007602623
158.91,158.99,158.71,158.86,156.1934757,158.10599999999977,157.91899999999993,157.9853999999996,157.8146499999998,155.4305749999993,4601,57.43811384533515,0.0187620728386431,0.074414914,0.007602623
158.85,158.85,158.55,158.7,156.2586062,158.22399999999976,157.90699999999993,158.0097999999996,157.79344999999978,155.45787499999926,8362,55.72260896413098,0.0183875183899154,0.074414914,0.007602623
158.65,158.92,158.5,158.73,156.322434,158.2949999999998,157.91199999999992,158.0331999999996,157.7680499999998,155.48647499999925,9371,55.98803802625121,0.018520887,0.074414914,0.007602623
158.76,158.88,158.66,158.66,156.38498536221056,158.37299999999976,157.96449999999993,158.06679999999955,157.7418499999998,155.51462499999923,11666,55.15717405799563,0.0188690721950244,0.074414914,0.007602623
158.24,158.43,157.81,157.98,156.44628565496637,158.42699999999977,157.98049999999992,158.09319999999957,157.7101499999998,155.5374749999992,7758,47.74481502,0.01878407,0.074414914,0.007602623
158.06,158.54,158.06,158.29,156.50635994186703,158.54399999999978,158.00099999999992,158.11659999999958,157.68024999999977,155.5620749999992,7600,50.97906437554972,0.018847451,0.074414914,0.007602623
158.28,158.7,158.22,158.61,156.5652327430297,158.69799999999978,158.0259999999999,158.1315999999996,157.65164999999976,155.58807499999924,9654,54.13479835768354,0.019136728,0.074414914,0.007602623
158.67,158.71,158.59,158.62,156.6229280881691,158.64099999999976,158.0929999999999,158.14779999999962,157.6498499999998,155.61322499999923,8200,54.23394931978682,0.018881493761368,0.074414914,0.007602623
158.58,158.76,158.52,158.67,156.6794695264057,158.60999999999976,158.1624999999999,158.1617999999996,157.6549499999998,155.63897499999922,10492,54.76055505065975,0.018509924,0.074414914,0.007851797
158.68,159.33,158.68,159.32,156.7348801358776,158.64399999999978,158.27049999999988,158.1895999999996,157.67624999999978,155.6691249999992,12127,61.03711008292771,0.0185847264387005,0.074414914,0.009013881
159.29,159.43,159.12,159.38,156.78918253316004,158.69599999999977,158.4009999999999,158.2167999999996,157.69019999999978,155.69962499999923,18609,61.56717487692556,0.0173616029644892,0.074414914,0.009013881
160.02,160.61,158.7,159.09,156.84239888249684,158.73499999999976,158.4794999999999,158.2407999999996,157.70449999999977,155.73027499999924,26369,57.4957627201014,0.016958757,0.074414914,0.009013881
159.03,159.35,158.72,159.18,156.99310292719696,158.77999999999977,158.53749999999988,158.28239999999963,157.71679999999978,155.76112499999925,25204,58.41486357260571,0.0171506776684575,0.074414914,0.009013881
159.06,159.58,159.06,159.58,157.13777881010907,158.8719999999998,158.6224999999999,158.31919999999965,157.74099999999976,155.79327499999923,16231,62.31517763883176,0.0176081257924505,0.074414914,0.009013881
159.53,159.78,159.405,159.67,157.2766676577047,159.04099999999977,158.73399999999987,158.3641999999996,157.7719999999998,155.82662499999924,7424,63.152582929194345,0.0170926183713224,0.074414914,0.009013881
159.68,159.8,152.46,152.8,160.61,158.4919999999998,158.51799999999986,158.27899999999963,157.73799999999977,155.82587499999926,116566,22.341421945231133,0.036074488,0.074414914,0.009013881
152.79,153.76,151.39,151.53,160.447,157.7839999999998,158.24099999999984,158.1671999999996,157.68859999999978,155.81797499999925,181502,19.79476810005559,0.05244076,0.074414914,0.009013881
151.54,152.03,151.09,151.31,160.08472,157.0529999999998,157.84699999999984,158.0525999999996,157.63809999999978,155.81027499999925,127572,19.38259962203256,0.064634496,0.074414914,0.009013881
152.41,152.72,150.15,152.11,159.5450368,156.3969999999998,157.50349999999986,157.9567999999996,157.59169999999978,155.80632499999925,90030,25.460619613246195,0.071692132,0.074414914,0.009013881
152.13,152.2,151.0,151.09,158.79343385599998,155.5739999999998,157.10899999999987,157.8187999999996,157.5383999999998,155.79687499999926,70055,23.072167199665728,0.079543791,0.079543791,0.009013881
151.0,152.35,150.54,152.22,158.10195914751998,154.8579999999998,156.77699999999987,157.6963999999996,157.50189999999978,155.79312499999926,36274,30.815363079007422,0.083429439,0.083429439,0.009013881
152.15,152.93,152.15,152.83,157.46580241571837,154.2319999999998,156.48349999999985,157.58179999999962,157.47069999999977,155.79302499999926,24150,34.63995551693543,0.085548067,0.085548067,0.009013881
152.89,152.9,152.24,152.46,156.8805382224609,153.5599999999998,156.16999999999985,157.4623999999996,157.43619999999976,155.79397499999925,20415,33.43268840728416,0.087457852,0.087457852,0.009013881
152.47,152.75,152.25,152.47,156.34209516466402,152.8489999999998,155.86049999999983,157.32919999999962,157.3852999999998,155.79852499999927,31597,33.50014582241806,0.08867271,0.08867271,0.009013881
152.44,152.665,152.32,152.45,155.8467275514909,152.12699999999978,155.58399999999983,157.18419999999963,157.33849999999978,155.80347499999928,32755,33.42718609947043,0.089867867,0.089867867,0.009013881
151.9,152.47,151.2,152.27,155.39098934737163,152.07399999999978,155.28299999999984,157.0345999999996,157.2916999999998,155.8085249999993,41116,32.73616474399883,0.090381913,0.090381913,0.009013881
152.24,153.26,152.21,152.93,154.9717101995819,152.2139999999998,154.99899999999985,156.91579999999965,157.2520999999998,155.81697499999927,35324,37.812506109424525,0.089223967,0.090381913,0.009013881
152.92,152.92,152.0,152.05,154.58597338361537,152.2879999999998,154.67049999999983,156.76719999999966,157.19259999999977,155.81947499999927,14113,34.11554465929305,0.088175694,0.090381913,0.009013881
152.04,152.21,151.94,152.07,154.23109551292615,152.28399999999982,154.34049999999985,156.62299999999965,157.13209999999978,155.82237499999923,12073,34.27282933256004,0.086168426,0.090381913,0.009013881
152.06,152.12,151.82,151.93,153.90460787189207,152.3679999999998,153.97099999999983,156.48359999999963,157.05869999999976,155.82507499999926,27161,33.666944787499304,0.082023673,0.090381913,0.009013881
151.93,152.07,151.61,152.05,153.6042392421407,152.3509999999998,153.60449999999986,156.34859999999966,156.99089999999978,155.82897499999928,34328,34.732014460537826,0.0761712,0.090381913,0.009013881
152.07,152.7,152.07,152.55,153.32790010276943,152.32299999999978,153.27749999999986,156.22079999999966,156.92769999999976,155.83242499999926,33310,39.11840674,0.069045277,0.090381913,0.009013881
151.81,152.86,151.47,152.02,153.07366809454788,152.27899999999977,152.91949999999986,156.08859999999967,156.86659999999978,155.83452499999927,23947,36.331150126091934,0.059700195,0.090381913,0.009013881
152.22,153.12,152.22,152.95,150.15,152.3269999999998,152.58799999999985,155.99539999999968,156.81869999999978,155.8409249999993,21135,43.88650516846733,0.04449559,0.090381913,0.009013881
152.95,153.46,152.78,153.41,150.20940000000002,152.42299999999975,152.27499999999986,155.91039999999967,156.7847999999998,155.8494749999993,14184,47.22257863958066,0.0146056039693986,0.090381913,0.009013881
153.39,153.57,153.05,153.42,150.339424,152.53799999999978,152.30599999999987,155.8211999999997,156.75429999999977,155.8602249999993,8559,47.29593524925704,0.015756963,0.090381913,0.009013881
153.47,153.54,153.19,153.48,150.5332586,152.5929999999998,152.40349999999984,155.7285999999997,156.71489999999977,155.86972499999928,13203,47.76505975514864,0.0163751947495006,0.090381913,0.009013881
153.45,153.98,153.31,153.91,150.715463,152.7789999999998,152.53349999999986,155.66119999999967,156.68299999999977,155.8837749999993,21184,51.12283704258795,0.017116952,0.090381913,0.009013881
153.94,153.98,153.49,153.56,150.976626,152.9279999999998,152.60599999999985,155.5867999999997,156.65259999999978,155.89507499999928,18305,48.39584937778836,0.017864373,0.090381913,0.009013881
153.31,153.85,152.88,153.09,151.21689592247296,153.04399999999978,152.70599999999985,155.50539999999967,156.6178999999998,155.9044249999993,14706,44.92992993051287,0.0155257153138971,0.090381913,0.009013881
153.05,154.11,153.0,154.1,151.4379442486751,153.2489999999998,152.79999999999984,155.45199999999969,156.59079999999977,155.91972499999932,12673,52.7594245,0.0171227,0.090381913,0.009013881
154.1,154.23,153.71,153.72,151.7051498238076,153.3659999999998,152.84449999999987,155.3759999999997,156.56749999999977,155.9320249999993,11120,49.88572537551428,0.0179056865378054,0.090381913,0.009013881
153.73,154.08,153.51,154.08,152.0081318449507,153.57199999999978,152.92549999999986,155.2971999999997,156.54089999999977,155.9475249999993,11185,52.52399398478614,0.0190511250352389,0.090381913,0.009013881
154.09,154.67,153.9,154.66,152.27475602355662,153.74299999999977,153.03499999999983,155.23279999999968,156.52139999999977,155.9702249999993,13491,56.49756772846318,0.021211201,0.090381913,0.009013881
154.69,154.72,154.15,154.32,152.61009018025868,153.83399999999978,153.12849999999986,155.1703999999997,156.49509999999975,155.9903249999993,17975,53.66218890322265,0.022092088,0.090381913,0.009013881
154.37,154.49,154.11,154.4,152.94767575141728,153.9319999999998,153.23499999999984,155.1159999999997,156.46739999999977,156.01042499999932,27132,54.24405707665954,0.0225748689046783,0.090381913,0.009013881
156.49,156.49,153.99,155.3,153.2312476311905,154.11399999999978,153.35349999999983,155.0805999999997,156.45169999999976,156.0351749999993,51775,60.28591919,0.0253214854668538,0.090381913,0.009013881
155.37,156.04,155.32,155.84,153.81782305757622,154.30699999999976,153.54299999999984,155.01359999999968,156.44369999999978,156.0639249999993,31557,63.40800821709763,0.027701414,0.090381913,0.009013881
155.77,156.63,155.74,156.63,153.99,154.61399999999975,153.77099999999987,154.96659999999972,156.43869999999976,156.09502499999928,15121,67.44069018417899,0.031287772,0.090381913,0.009013881
156.64,156.85,156.19,156.22,154.518,154.92699999999977,153.98549999999986,154.9113999999997,156.43159999999978,156.1239249999993,18034,63.52766820726219,0.032142719,0.090381913,0.009013881
156.26,156.98,156.24,156.7,154.9844,155.18699999999976,154.21799999999988,154.86819999999972,156.42679999999976,156.15547499999929,33943,66.01385764498934,0.03339942,0.090381913,0.009013881
156.73,157.08,156.7,156.83,155.38352,155.49799999999976,154.43199999999985,154.8307999999997,156.42029999999974,156.18607499999928,22497,66.67639364434925,0.034888921,0.090381913,0.009013881
156.83,157.26,156.71,156.71,155.722816,155.76099999999977,154.66649999999987,154.7903999999997,156.41179999999977,156.2151249999993,34051,65.40883918456893,0.033996341,0.090381913,0.009013881
157.43,158.28,157.29,158.26,156.0302528,156.12099999999975,154.93199999999985,154.78239999999968,156.42459999999974,156.2519249999993,36776,72.64313137855191,0.0379075500315618,0.090381913,0.009013881
158.22,158.41,157.94,158.04,156.4802022,156.49299999999977,155.16349999999989,154.7835999999997,156.43839999999977,156.2861749999993,23665,70.39285854483308,0.040510305,0.090381913,0.009013881
158.04,158.46,157.84,158.24,156.8661618,156.87699999999975,155.40449999999987,154.7825999999997,156.44959999999975,156.32077499999932,17145,71.26433151870233,0.042548243085774,0.090381913,0.009013881
158.31,158.52,158.13,158.44,157.18492943360002,157.19099999999975,155.6524999999999,154.7791999999997,156.45539999999977,156.3579749999993,11500,72.14722950966504,0.044112701,0.090381913,0.009013881
158.51,158.54,158.19,158.2,157.45194354688002,157.42699999999974,155.86699999999988,154.77079999999967,156.45929999999976,156.3870749999993,12356,69.39195864791947,0.044988844,0.090381913,0.009013881
158.2,158.35,158.1,158.26,157.66955483750402,157.58999999999975,156.1019999999999,154.76259999999968,156.46219999999977,156.41332499999928,24372,69.70346172498606,0.044664479,0.090381913,0.009013881
